UF;SECAO;ZONA;COD_MUNIC_TSE;NM_MUNIC_TSE;COD_MUNIC_IBGE;NM_MUNIC_IBGE;CAPITAL;COD_MUNIC_ECT;COD_BAIRRO_TSE;NM_BAIRRO;COD_BAIRRO_ECT;COD_LOCALVOTACAO_TSE;ENDERECO_LOCALVOTACAO;NUM_CEP;NM_LOCALVOTACAO;SITUACAO
SP;317;6;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA MARIANA;26858;37974;R MADRE CABRINI, 36;4020000;COLEGIO MADRE CABRINI;Ativo
SP;317;20;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM GUARUJA;25755;E03d09051417005499;RUA ARNALDO DANIEL, 100;5877150;E.E RENATA GRAZIANO;Ativo
SP;317;246;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA ISA;26804;36568;AV NOSSA SENHORA DO SABARA, 1300;4686001;COLEGIO MAGISTER;Ativo
SP;317;250;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA LEOPOLDINA;26830;36372;R CARLOS WEBER, 835;5303000;CENTRO EDUCACIONAL SESI-414;Ativo
SP;317;252;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA RÉ;26984;36317;R PUQUIXA, S/N;3656060;EE PROFA MARIA DE CARVALHO SENNE;Ativo
SP;317;253;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA CARRAO;26649;36272;RUA LUIS PINTO, 92;3427000;EE PROFª. JULIA AMÁLIA DE AZEVEDO ANTUNES;Ativo
SP;317;254;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA MARIA;26850;36263;R ITAUNAS, 748;2111031;EE PROFA FLORINDA CARDOSO;Ativo
SP;317;255;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;CASA VERDE ALTA;25274;36210;RUA MANOEL DIAS DO CAMPO, 464;2564010;EMEF HUMBERTO DANTAS;Ativo
SP;317;256;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;SITIO BARROCADA;26504;0127A0039211;AVENIDA CORONEL SEZEFREDO FAGUNDES, 14666;2368000;EE PROFA PHILOMENA BAYLAO;Ativo
SP;317;257;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA SANTA CLARA;27010;36124;R BUENOPOLIS, 234;3161010;EE PROF MARIO MARQUES DE OLIVEIRA;Ativo
SP;317;260;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;IPIRANGA;25464;36061;R CISPLATINA, 298;4211040;EE ALEXANDRE DE GUSMAO;Ativo
SP;317;320;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JD SCAFF;26168;35472;AV RODRIGUES MONTEMOR,395;4387000;EE PROF PEDRO CALIL PADIS;Ativo
SP;317;347;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA EUTHALIA;26738;0128A027900503;R VISCONDE DO URUGUAI, 380;3518010;CEI ANNA FLORENCIO ROMÃO;Ativo
SP;317;349;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA NILO;26900;35051;RUA ESTER ELISA, 227;2278040;EE DONA CYRENE DE OLIVEIRA LAET;Ativo
SP;317;350;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA PRIMAVERA;26973;35029;RUA CHIQUINHA GONZAGA,349;3389050;EMPG HENRIQUE MELEGA;Ativo
SP;317;351;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;CIDADE JULIA;25342;34970;AVENIDA  ANGELO CRISTIANINI, 1434;4424000;EE PADRE TIAGO ALBERIONI;Ativo
SP;317;352;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM DAS OLIVEIRAS;25647;0111B028069786;R JOAO BATISTA DE GODOY, 1000;8111430;EE DR LAURO CELIDONIO GOMES DOS REIS;Ativo
SP;317;372;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;PARQUE DO LAGO;26333;0103B027953268;RUA CEL. FLORIANO ALVARO, 57O;4945130;EE GIL VICENTE;Ativo
SP;317;374;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM CAMBARA;25570;34715;R DOM FRANCISCO CARDOSO AYRES, 285;5560010;EE PROFA GUIOMAR DA ROCHA RINALDI;Ativo
SP;317;375;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM TIETÊ;26204;0130A0039279;R PROF.  ADHEMAR ANTONIO PRADO, 190;3945010;EE PROFª INAH JACY DE CASTRO AGUIAR;Ativo
SP;317;376;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA ISABEL;26805;10439922535;RUA PEDRO ANTONIO CONCEICAO, 255;2837170;EE DEPUTADO LUIZ SERGIO CLAUDINO DOS SANTOS;Ativo
SP;317;381;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM NOVO HORIZONTE;25979;2,86804E+17;RUA HENRIQUE MUZZIO, 233;4857040;EE PROFA JUVENTINA MARCONDES DOMINGUES DE CASTRO;Ativo
SP;317;389;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;2,84803E+17;CONJUNTO HABITACIONAL RECANTO DOS HUMILDES;25391;1,22102E+12;R RECANTO DOS HUMILDES, S/N;5209000;EMEI RECANTO DOS HUMILDES;Ativo
SP;317;392;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM SORAIA;26185;2,84107E+17;RUA PADRE THIAGO ALBERIONE,42;3894200;CEI ANTONIA MARIA TORRES DA SILVA;Ativo
SP;317;397;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM SILVA TELES;26175;1,22102E+12;RUA JOSÉ ALEXANDRE MACHADO, 619;8160460;EE PROFA MARIA VERA LOMBARDI SIQUEIRA;Ativo
SP;317;404;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;E1bf10020817475396;COHAB CASTRO ALVES;;2,89104E+17;RUA SARA KUBITSCHEK, 215;8474190;EE CANDIDO PROCOPIO FERREIRA DE CAMARGO;Ativo
SP;317;408;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM SAO JOAO;26140;E43009062516164981;RUA PAULO LEMORE S/N;5844190;EE PROFA MARILSA GARBOSSA FRANCISCO;Ativo
SP;317;413;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA BRASILINA;26622;0120A027876874;RUA MARQUES DE LAGES, 219;4162000;EE PROF CARLOS PASQUALE;Ativo
SP;317;418;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA GUACURI;26772;0105B028001759;RUA PAULINO ALVES ESCUDEIRO, 240;4475350;EE PADRE PASQUALE FILIPPELLI;Ativo
SP;317;420;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA ISOLINA MAZZEI;26807;35034;RUA CRISTOVAO LINS, 611;2083000;EMEF PROFA SHIRLEY GUIO;Ativo
SP;317;421;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM SAPOPEMBA;26164;E9bc08042212263979;RUA MANUEL QUIRINO DE MATTOS, S/N;3969000;CEU SAPOPEMBA;Ativo
SP;317;422;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;PARQUE MANDAQUI;26366;0106B028025872;AVENIDA DIREITOS HUMANOS, 2767;2475002;EMEI MARINA NOGUEIRA DE SOUZA MARTINS;Ativo
SP;318;1;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;LIBERDADE;26264;38083;AVENIDA LIBERDADE, 899;1503001;FMU (PREDIO 16) - LIBERDADE;Ativo
SP;318;2;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;PERDIZES;26439;38055;RUA PADRE CHICO, 420;5008010;EE PROFESSORA ZULEIKA DE BARROS MARTINS FERREIRA;Ativo
SP;318;4;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA DIVA;26700;38019;R RAIMUNDO CORREIA, 5;3351050;EMEF LEONOR MENDES DE BARROS;Ativo
SP;318;5;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM AMERICA;25501;38006;R. ESTADOS UNIDOS, 1339;1427001;CLUBE ATLÉTICO PAULISTANO;Ativo
SP;318;6;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA MARIANA;26858;37973;R DONA JULIA, 37;4117020;EE MAL FLORIANO;Ativo
SP;318;20;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM GUARUJA;25755;E03d09051417005499;RUA ARNALDO DANIEL, 100;5877150;E.E RENATA GRAZIANO;Ativo
SP;318;246;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;SANTO AMARO;26491;36573;RUA OMAR CARDOSO, 99;4747050;EMEF CARLOS DE ANDRADE RIZZINI;Ativo
SP;318;250;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;PARQUE SAO DOMINGOS;26414;36388;R JOSE DE MORAIS, 191;5121060;EM EUCLIDES CUSTODIO DA SILVEIRA;Ativo
SP;318;252;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;PENHA DE FRANÇA;26438;36321;R MIRANDINHA, 881;3641000;EE PROFA RITA JULIA DE OLIVEIRA;Ativo
SP;318;253;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA CARRAO;26649;36272;RUA LUIS PINTO, 92;3427000;EE PROFª. JULIA AMÁLIA DE AZEVEDO ANTUNES;Ativo
SP;318;254;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA GUILHERME;26776;36255;R MARIA CÂNDIDA, 1936;2071003;EE AFRANIO PEIXOTO;Ativo
SP;318;255;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;CASA VERDE ALTA;25274;36210;RUA MANOEL DIAS DO CAMPO, 464;2564010;EMEF HUMBERTO DANTAS;Ativo
SP;318;256;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM YARA;26252;0112B028076665;AVENIDA CORONEL SEZEFREDO FAGUNDES, 2805;2306003;COLEGIO UNIVIP ESCOLAS ASSOCIADAS;Ativo
SP;318;257;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA SANTA CLARA;27010;36124;R BUENOPOLIS, 234;3161010;EE PROF MARIO MARQUES DE OLIVEIRA;Ativo
SP;318;258;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;PLANALTO PAULISTA;26447;0125A027886944;AV. IRAÍ S/N (ESQ.ALAMEDA DOS TUPINIQUINS, 997);4077002;CEB - CENTRO EDUCACIONAL BRANDÃO;Ativo
SP;318;260;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA INDEPENDENCIA;26794;36034;R CAMPANTE, 357;4224010;EMEF DES FRANCISCO MEIRELLES;Ativo
SP;318;347;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM SANTA MARIA;26112;1,13901E+11;R GARUVA, 55;3576160;EE DOM CAMILO MARIA CAVALHEIRO;Ativo
SP;318;349;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA NILO;26900;35051;RUA ESTER ELISA, 227;2278040;EE DONA CYRENE DE OLIVEIRA LAET;Ativo
SP;318;351;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;CIDADE JULIA;25342;34970;AVENIDA  ANGELO CRISTIANINI, 1434;4424000;EE PADRE TIAGO ALBERIONI;Ativo
SP;318;352;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;ITAIM PAULISTA;25468;0111B028069802;RUA PADRE VIRGILIO CAMPELLO, 130;8131310;EE MADRE PAULINA;Ativo
SP;318;372;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;CHACARA VISTA ALEGRE;25326;0103B027953259;RUA DONA VIRGINIA, 100;4922120;EE EUGENIO MARIZ DE OLIVEIRA NETTO;Ativo
SP;318;374;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA LAGEADO;26825;34703;AV CORIFEU DE AZEVEDO MARQUES, 2700;5340000;EE PROFA CLORINDA DANTI;Ativo
SP;318;375;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM SANTA ADÉLIA;26092;34683;AV TENENTE LAURO SODRÉ, 235;3974050;EMEF IMPERATRIZ DONA AMÉLIA;Ativo
SP;318;376;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;PARQUE MANDI;26367;34654;RUA GENERAL ULHOA CINTRA, 37;2759030;EE PROFESSOR PLINIO DAMASCO PENNA;Ativo
SP;318;381;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM KIOTO;25838;34802;R BREST, 2;4832060;EE HOMERO VAZ DO AMARAL;Ativo
SP;318;389;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;PARQUE ANHANGUERA;26302;1,22102E+12;R SAO PAULO, 6;1000000;EE SOL NASCENTE;Ativo
SP;318;392;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;PARQUE DAS PAINEIRAS;26327;0105B027993688;AVENIDA AGUIA DE HAIA, 2633;3694000;ETEC - ESCOLA TÉCNICA ESTADUAL DA ZONA LESTE;Ativo
SP;318;397;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;E28910021112060587;JARDIM HELENA;;0105B028001990;RUA SÃO BRÁS DO SUACUI, 159;8090290;EMEF SENADOR JOSÉ ERMIRIO DE MORAIS;Ativo
SP;318;404;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;Ee4510021117281152;RECANTO VERDE DO SOL;;0106B028025518;RUA PEDRO RAMAZZANI N 06;8381800;EE RECANTO VERDE DO SOL;Ativo
SP;318;408;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM SAO JANUARIO;26139;35265;R ROGERIO DE PAULA BRITO, 100;5781310;EMEF DEPUTADO CYRO ALBUQUERQUE;Ativo
SP;318;413;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;PARQUE BRISTOL;26313;E67e09072215243694;RUA ARTUR PRIMAVESI, S/N;4177070;CENTRO EDUCACIONAL UNIFICADO - CEU - PARQUE BRISTOL;Ativo
SP;318;418;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA GUACURI;26772;0105B028001759;RUA PAULINO ALVES ESCUDEIRO, 240;4475350;EE PADRE PASQUALE FILIPPELLI;Ativo
SP;318;420;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;PARQUE EDU CHAVES;26341;35036;AV EDU CHAVES, 1289;2229001;EMEF GENERAL JULIO MARCONDES SALGADO;Ativo
SP;318;421;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;PARQUE SANTA MADALENA;26408;35008;RUA IACAPE, 322;3983090;EE EMIR MACEDO NOGUEIRA;Ativo
SP;318;422;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM PICOLO;26021;0106B028025828;AVENIDA GUACA, 764;2435001;COLEGIO CERMAC;Ativo
SP;319;1;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;LIBERDADE;26264;38083;AVENIDA LIBERDADE, 899;1503001;FMU (PREDIO 16) - LIBERDADE;Ativo
SP;319;2;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;PERDIZES;26439;38055;RUA PADRE CHICO, 420;5008010;EE PROFESSORA ZULEIKA DE BARROS MARTINS FERREIRA;Ativo
SP;319;4;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;CHACARA TATUAPE;25324;38000;R MARQUES DE ABRANTES, 365;3060020;COLEGIO AGOSTINIANO SAO JOSE;Ativo
SP;319;5;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM PAULISTA;26005;38009;AV NOVE DE JULHO, 5520;1406200;FACULDADE DE ENGENHARIA SÃO PAULO - FESP;Ativo
SP;319;6;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM VILA MARIANA;26240;37966;R PROF SERAFIM ORLANDI, 254;4115090;EMPG PE MANUEL DE PAIVA;Ativo
SP;319;20;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM GUARUJA;25755;E03d09051417005499;RUA ARNALDO DANIEL, 100;5877150;E.E RENATA GRAZIANO;Ativo
SP;319;246;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM DOS PRADOS;25689;36565;R TONINHAS, 73;4691040;EE ISALTINO DE MELLO;Ativo
SP;319;250;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;ALTO DA LAPA;25223;0106B028013719;R SALDANHA DA GAMA, 485;5081000;EMEI JEAN PIAGET;Ativo
SP;319;252;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA RÉ;26984;0102B027952295;R NHATUMANI, 568;3663000;COLEGIO DOURADO;Ativo
SP;319;253;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA CARRAO;26649;36272;RUA LUIS PINTO, 92;3427000;EE PROFª. JULIA AMÁLIA DE AZEVEDO ANTUNES;Ativo
SP;319;254;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA ISOLINA MAZZEI;26807;36253;R NILO LUIS MAZZEI, S/N;2081070;EE GONCALVES DIAS;Ativo
SP;319;255;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;CASA VERDE ALTA;25274;36210;RUA MANOEL DIAS DO CAMPO, 464;2564010;EMEF HUMBERTO DANTAS;Ativo
SP;319;256;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;TREMEMBE;26533;0112B028076659;RUA ANTONIO PESTANA, 155;2370020;GINASIO SANTA GEMA;Ativo
SP;319;257;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA SANTA CLARA;27010;36124;R BUENOPOLIS, 234;3161010;EE PROF MARIO MARQUES DE OLIVEIRA;Ativo
SP;319;258;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA NOVA CONCEICAO;26918;36110;RUA DIOGO JACOME, 818;4512001;MOBILE ESCOLA PRATICA DE ESTUDOS ELEMENTARES;Ativo
SP;319;260;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;IPIRANGA;25464;36061;R CISPLATINA, 298;4211040;EE ALEXANDRE DE GUSMAO;Ativo
SP;319;320;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JD SCAFF;26168;35472;AV RODRIGUES MONTEMOR,395;4387000;EE PROF PEDRO CALIL PADIS;Ativo
SP;319;347;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;2,80003E+17;JARDIM SANTA TEREZINHA (ZONA LESTE);26115;0128A027900500;R ANTONIO LOMBARDO, 140;3572230;EE JORGE DUPRAT FIGUEIREDO;Ativo
SP;319;349;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA NILO;26900;35051;RUA ESTER ELISA, 227;2278040;EE DONA CYRENE DE OLIVEIRA LAET;Ativo
SP;319;350;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA ELZE;26728;35005;R DR MONTEIRO DE BARROS, 110;3254120;EE PROFA MARIA DA GLORIA COSTA E SILVA;Ativo
SP;319;351;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;CIDADE JULIA;25342;34970;AVENIDA  ANGELO CRISTIANINI, 1434;4424000;EE PADRE TIAGO ALBERIONI;Ativo
SP;319;352;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;CIDADE KEMEL;25343;34926;RUA DESEMBARGADOR FERNANDO DE ALBUQUERQUE PRADO, 250;8130110;EMEF DR JOSE PEDRO LEITE CORDEIRO;Ativo
SP;319;353;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;LAGEADO;26260;34901;RUA FRANCISCO FERNANDES FRAZAO 37;8452180;EE  PROFA BALBINA NETTO VELLOSO;Ativo
SP;319;371;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;2,82803E+17;JARDIM ELIANA;25701;34794;R MARCELINO NOGUEIRA JUNIOR, 117;4851280;E.E. PROFA MARIA LUIZA DE ANDRADE MARTINS ROQUE;Ativo
SP;319;372;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;CHACARA NANI;25307;0103B027953248;ESTRADA DO JARARAU, 152;4943120;EE PROFA. JOSEPHINA CINTRA DAMIAO;Ativo
SP;319;373;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM IPE;25794;34738;RUA GASTAO RAUL DE FORTON BOUSQUET, 401;5797000;EE PRESIDENTE CAFÉ FILHO;Ativo
SP;319;374;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;RIO PEQUENO;26479;34721;R  PROFA ANA MARIA LELIS DA SILVA, 252;5361010;EE PROF ADOLFINO DE ARRUDA CASTANHO;Ativo
SP;319;375;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM SÃO FRANCISCO;26135;10240139477;AV. DOS SERTANISTAS, 1175;8390240;EE DEPUTADO GERALDINO DOS SANTOS;Ativo
SP;319;376;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM ALMANARA;25486;34647;RUA MANUEL INACIO ALVARENGA, 50;2865110;EMEF ANTONIO PRUDENTE;Ativo
SP;319;381;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM MYRNA;25943;2,84104E+17;ESTRADA MUNICIPAL, S/N;4856080;EE ROBERTO MANGE;Ativo
SP;319;389;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM ADELFIORE;25476;35389;R TARCON, 479;5223070;EE PROF MIGUEL OLIVA FEITOSA;Ativo
SP;319;392;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM POPULAR;26033;E8b409060512521020;RUA AMOR PERFEITO, 84;3672000;ESCOLA DE EDUCAÇÃO INFANTIL CASINHA PEQUENINA- UNIDADE II (CASAGRANDE);Ativo
SP;319;397;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;PARQUE DOM JOAO NERI;26337;Eb9a07112711162818;RUA ALTOLÂNDIA, 110;8151280;EE. DESEMBARGADOR LUIS AMBRA;Ativo
SP;319;404;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;Ec1310020817453577;CIDADE TIRADENTES;;102598114;RUA RENE DE TOLEDO 700;8471740;EMEF MAURICIO GOULART;Ativo
SP;319;408;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;2,84203E+17;JARDIM SAO LUIS (ZONA OESTE);26146;Eee409031617561967;RUA FREI LUIS BELTRÃO, 5;5846290;EMEF PROF AIRTON ARANTES RIBEIRO;Ativo
SP;319;413;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA DAS MERCES;26696;0120A027876806;R. NOSSA SENHORA DAS MERCES, 1233;4165001;COLEGIO VERUSKA;Ativo
SP;319;418;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA GUACURI;26772;0105B028001759;RUA PAULINO ALVES ESCUDEIRO, 240;4475350;EE PADRE PASQUALE FILIPPELLI;Ativo
SP;319;420;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA SABRINA;27006;0120A027876890;AV PROF CASTRO JUNIOR, 609;2138030;EE PROF LAEL DE MOURA PRADO;Ativo
SP;319;421;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA LAR NACIONAL;26827;E2d009082617544411;AV. ARQUITETO VILANOVA ARTIGAS, 1471;3928240;EMEF VILA PRUDENTE III;Ativo
SP;319;422;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;CONJUNTO DOS BANCARIOS;25369;2,88903E+17;RUA SALVADOR TOLEZANO, 495;2422160;COLEGIO DOM BOSCO A SAO PAULO S/C LTDA;Ativo
SP;320;1;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;LIBERDADE;26264;38083;AVENIDA LIBERDADE, 899;1503001;FMU (PREDIO 16) - LIBERDADE;Ativo
SP;320;2;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;PERDIZES;26439;38055;RUA PADRE CHICO, 420;5008010;EE PROFESSORA ZULEIKA DE BARROS MARTINS FERREIRA;Ativo
SP;320;4;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;MOOCA;26276;38033;R CLARK, 213;3167070;COLEGIO SAO JUDAS TADEU;Ativo
SP;320;5;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM PAULISTA;26005;0120A027876749;R MAL BITENCOURT, 62;1432020;COLÉGIO MATER DEI;Ativo
SP;320;6;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA MARIANA;26858;37961;R. GUIMARÃES PASSOS, 509;4107031;COLEGIO HENRI WALLON;Ativo
SP;320;20;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM GUARUJA;25755;E03d09051417005499;RUA ARNALDO DANIEL, 100;5877150;E.E RENATA GRAZIANO;Ativo
SP;320;246;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;SANTO AMARO;26491;36573;RUA OMAR CARDOSO, 99;4747050;EMEF CARLOS DE ANDRADE RIZZINI;Ativo
SP;320;250;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;PARQUE SAO DOMINGOS;26414;36368;R AGOSTINHO DOS SANTOS, 23;5125050;EE ANTONIO CARLOS FERREIRA NOBRE;Ativo
SP;320;252;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA SANTANA;27023;0102B027952238;R N SRA DE MONTEVERGINE, 63;3613070;COLEGIO MONTE VIRGEM;Ativo
SP;320;253;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA CARRAO;26649;36272;RUA LUIS PINTO, 92;3427000;EE PROFª. JULIA AMÁLIA DE AZEVEDO ANTUNES;Ativo
SP;320;254;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;CARANDIRU;25270;36250;AV CONCEICAO, 1385;2072001;EMEF RUI BARBOSA;Ativo
SP;320;255;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;CASA VERDE ALTA;25274;36210;RUA MANOEL DIAS DO CAMPO, 464;2564010;EMEF HUMBERTO DANTAS;Ativo
SP;320;256;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;E18107070221265200;JARDIM BARRO BRANCO;;0112B028076654;AVENIDA AGUA FRIA, 1913;2333001;COLEGIO OBJETIVO CANTAREIRA;Ativo
