ENDERECO_L;SECAO;ZONA;COD_MUNIC_;NM_MUNIC_T;COD_MUNI_1;NM_BAIRRO;COD_LOCALV;NUM_CEP;NM_LOCALVO;SITUACAO;lon;lat;CD_GEOCODB;NM_BAIRR_1
AVENIDA DOS ITALIANOS 992;96;219;60011;RIO DE JANEIRO;3304557;ROCHA MIRANDA;89199;21510001;ESCOLA ITALIA;Ativo;-43,3495225;-22,8409695;3,30456E+11;Rocha Miranda
AVENIDA DOS ITALIANOS 992;107;219;60011;RIO DE JANEIRO;3304557;ROCHA MIRANDA;89199;21510001;ESCOLA ITALIA;Ativo;-43,3495225;-22,8409695;3,30456E+11;Rocha Miranda
AVENIDA DOS ITALIANOS 992;51;219;60011;RIO DE JANEIRO;3304557;ROCHA MIRANDA;89199;21510001;ESCOLA ITALIA;Ativo;-43,3495225;-22,8409695;3,30456E+11;Rocha Miranda
AVENIDA DOS ITALIANOS 992;100;219;60011;RIO DE JANEIRO;3304557;ROCHA MIRANDA;89199;21510001;ESCOLA ITALIA;Ativo;-43,3495225;-22,8409695;3,30456E+11;Rocha Miranda
AVENIDA DOS ITALIANOS 992;110;219;60011;RIO DE JANEIRO;3304557;ROCHA MIRANDA;89199;21510001;ESCOLA ITALIA;Ativo;-43,3495225;-22,8409695;3,30456E+11;Rocha Miranda
AVENIDA DOS ITALIANOS 992;53;219;60011;RIO DE JANEIRO;3304557;ROCHA MIRANDA;89199;21510001;ESCOLA ITALIA;Ativo;-43,3495225;-22,8409695;3,30456E+11;Rocha Miranda
AVENIDA DOS ITALIANOS 992;97;219;60011;RIO DE JANEIRO;3304557;ROCHA MIRANDA;89199;21510001;ESCOLA ITALIA;Ativo;-43,3495225;-22,8409695;3,30456E+11;Rocha Miranda
AVENIDA DOS ITALIANOS 992;60;219;60011;RIO DE JANEIRO;3304557;ROCHA MIRANDA;89199;21510001;ESCOLA ITALIA;Ativo;-43,3495225;-22,8409695;3,30456E+11;Rocha Miranda
AVENIDA DOS ITALIANOS 992;99;219;60011;RIO DE JANEIRO;3304557;ROCHA MIRANDA;89199;21510001;ESCOLA ITALIA;Ativo;-43,3495225;-22,8409695;3,30456E+11;Rocha Miranda
AVENIDA DOS ITALIANOS 992;106;219;60011;RIO DE JANEIRO;3304557;ROCHA MIRANDA;89199;21510001;ESCOLA ITALIA;Ativo;-43,3495225;-22,8409695;3,30456E+11;Rocha Miranda
AVENIDA DOS ITALIANOS 992;55;219;60011;RIO DE JANEIRO;3304557;ROCHA MIRANDA;89199;21510001;ESCOLA ITALIA;Ativo;-43,3495225;-22,8409695;3,30456E+11;Rocha Miranda
AVENIDA DOS ITALIANOS 992;113;219;60011;RIO DE JANEIRO;3304557;ROCHA MIRANDA;89199;21510001;ESCOLA ITALIA;Ativo;-43,3495225;-22,8409695;3,30456E+11;Rocha Miranda
AVENIDA DOS ITALIANOS 992;111;219;60011;RIO DE JANEIRO;3304557;ROCHA MIRANDA;89199;21510001;ESCOLA ITALIA;Ativo;-43,3495225;-22,8409695;3,30456E+11;Rocha Miranda
AVENIDA DOS ITALIANOS 992;61;219;60011;RIO DE JANEIRO;3304557;ROCHA MIRANDA;89199;21510001;ESCOLA ITALIA;Ativo;-43,3495225;-22,8409695;3,30456E+11;Rocha Miranda
AVENIDA DOS ITALIANOS 992;59;219;60011;RIO DE JANEIRO;3304557;ROCHA MIRANDA;89199;21510001;ESCOLA ITALIA;Ativo;-43,3495225;-22,8409695;3,30456E+11;Rocha Miranda
AVENIDA DOS ITALIANOS 992;62;219;60011;RIO DE JANEIRO;3304557;ROCHA MIRANDA;89199;21510001;ESCOLA ITALIA;Ativo;-43,3495225;-22,8409695;3,30456E+11;Rocha Miranda
AVENIDA DOS ITALIANOS 992;63;219;60011;RIO DE JANEIRO;3304557;ROCHA MIRANDA;89199;21510001;ESCOLA ITALIA;Ativo;-43,3495225;-22,8409695;3,30456E+11;Rocha Miranda
AVENIDA DOS ITALIANOS 992;109;219;60011;RIO DE JANEIRO;3304557;ROCHA MIRANDA;89199;21510001;ESCOLA ITALIA;Ativo;-43,3495225;-22,8409695;3,30456E+11;Rocha Miranda
AVENIDA DOS ITALIANOS 992;64;219;60011;RIO DE JANEIRO;3304557;ROCHA MIRANDA;89199;21510001;ESCOLA ITALIA;Ativo;-43,3495225;-22,8409695;3,30456E+11;Rocha Miranda
AVENIDA DOS ITALIANOS 992;54;219;60011;RIO DE JANEIRO;3304557;ROCHA MIRANDA;89199;21510001;ESCOLA ITALIA;Ativo;-43,3495225;-22,8409695;3,30456E+11;Rocha Miranda
AVENIDA DOS ITALIANOS 992;56;219;60011;RIO DE JANEIRO;3304557;ROCHA MIRANDA;89199;21510001;ESCOLA ITALIA;Ativo;-43,3495225;-22,8409695;3,30456E+11;Rocha Miranda
AVENIDA DOS ITALIANOS 992;112;219;60011;RIO DE JANEIRO;3304557;ROCHA MIRANDA;89199;21510001;ESCOLA ITALIA;Ativo;-43,3495225;-22,8409695;3,30456E+11;Rocha Miranda
AVENIDA DOS ITALIANOS 992;58;219;60011;RIO DE JANEIRO;3304557;ROCHA MIRANDA;89199;21510001;ESCOLA ITALIA;Ativo;-43,3495225;-22,8409695;3,30456E+11;Rocha Miranda
AV BRASIL 34686;1;230;60011;RIO DE JANEIRO;3304557;VILA KENNEDY;89267;21852000;ESCOLA JOAO DAUDT DE OLIVEIRA;Ativo;-43,4823081;-22,8553101;3,30456E+11;Bangu
AV BRASIL 34686;7;230;60011;RIO DE JANEIRO;3304557;VILA KENNEDY;89267;21852000;ESCOLA JOAO DAUDT DE OLIVEIRA;Ativo;-43,4823081;-22,8553101;3,30456E+11;Bangu
AV BRASIL 34686;3;230;60011;RIO DE JANEIRO;3304557;VILA KENNEDY;89267;21852000;ESCOLA JOAO DAUDT DE OLIVEIRA;Ativo;-43,4823081;-22,8553101;3,30456E+11;Bangu
AV BRASIL 34686;6;230;60011;RIO DE JANEIRO;3304557;VILA KENNEDY;89267;21852000;ESCOLA JOAO DAUDT DE OLIVEIRA;Ativo;-43,4823081;-22,8553101;3,30456E+11;Bangu
AV BRASIL 34686;74;230;60011;RIO DE JANEIRO;3304557;VILA KENNEDY;89267;21852000;ESCOLA JOAO DAUDT DE OLIVEIRA;Ativo;-43,4823081;-22,8553101;3,30456E+11;Bangu
AV BRASIL 34686;65;230;60011;RIO DE JANEIRO;3304557;VILA KENNEDY;89267;21852000;ESCOLA JOAO DAUDT DE OLIVEIRA;Ativo;-43,4823081;-22,8553101;3,30456E+11;Bangu
AV BRASIL 34686;2;230;60011;RIO DE JANEIRO;3304557;VILA KENNEDY;89267;21852000;ESCOLA JOAO DAUDT DE OLIVEIRA;Ativo;-43,4823081;-22,8553101;3,30456E+11;Bangu
AV BRASIL 34686;8;230;60011;RIO DE JANEIRO;3304557;VILA KENNEDY;89267;21852000;ESCOLA JOAO DAUDT DE OLIVEIRA;Ativo;-43,4823081;-22,8553101;3,30456E+11;Bangu
AV BRASIL 34686;4;230;60011;RIO DE JANEIRO;3304557;VILA KENNEDY;89267;21852000;ESCOLA JOAO DAUDT DE OLIVEIRA;Ativo;-43,4823081;-22,8553101;3,30456E+11;Bangu
AV BRASIL 34686;5;230;60011;RIO DE JANEIRO;3304557;VILA KENNEDY;89267;21852000;ESCOLA JOAO DAUDT DE OLIVEIRA;Ativo;-43,4823081;-22,8553101;3,30456E+11;Bangu
PRACA ALMEIDA GARRET S/N;197;11;60011;RIO DE JANEIRO;3304557;PENHA CIRCULAR;88033;21011490;ESCOLA JOAO DE DEUS;Ativo;-43,2823535;-22,82985;3,30456E+11;Penha Circular
PRACA ALMEIDA GARRET S/N;198;11;60011;RIO DE JANEIRO;3304557;PENHA CIRCULAR;88033;21011490;ESCOLA JOAO DE DEUS;Ativo;-43,2823535;-22,82985;3,30456E+11;Penha Circular
PRACA ALMEIDA GARRET S/N;234;11;60011;RIO DE JANEIRO;3304557;PENHA CIRCULAR;88033;21011490;ESCOLA JOAO DE DEUS;Ativo;-43,2823535;-22,82985;3,30456E+11;Penha Circular
PRACA ALMEIDA GARRET S/N;235;11;60011;RIO DE JANEIRO;3304557;PENHA CIRCULAR;88033;21011490;ESCOLA JOAO DE DEUS;Ativo;-43,2823535;-22,82985;3,30456E+11;Penha Circular
PRACA ALMEIDA GARRET S/N;236;11;60011;RIO DE JANEIRO;3304557;PENHA CIRCULAR;88033;21011490;ESCOLA JOAO DE DEUS;Ativo;-43,2823535;-22,82985;3,30456E+11;Penha Circular
RUA DA PASSAGEM 104;50;166;60011;RIO DE JANEIRO;3304557;BOTAFOGO;88584;22290030;ESCOLA JOAO SALDANHA;Ativo;-43,181818;-22,953859;3,30456E+11;Botafogo
RUA DA PASSAGEM 104;47;166;60011;RIO DE JANEIRO;3304557;BOTAFOGO;88584;22290030;ESCOLA JOAO SALDANHA;Ativo;-43,181818;-22,953859;3,30456E+11;Botafogo
RUA DA PASSAGEM 104;49;166;60011;RIO DE JANEIRO;3304557;BOTAFOGO;88584;22290030;ESCOLA JOAO SALDANHA;Ativo;-43,181818;-22,953859;3,30456E+11;Botafogo
RUA DA PASSAGEM 104;51;166;60011;RIO DE JANEIRO;3304557;BOTAFOGO;88584;22290030;ESCOLA JOAO SALDANHA;Ativo;-43,181818;-22,953859;3,30456E+11;Botafogo
RUA DA PASSAGEM 104;48;166;60011;RIO DE JANEIRO;3304557;BOTAFOGO;88584;22290030;ESCOLA JOAO SALDANHA;Ativo;-43,181818;-22,953859;3,30456E+11;Botafogo
RUA SUDAO S/N;9;230;60011;RIO DE JANEIRO;3304557;VILA KENNEDY;89268;21852530;ESCOLA JOAQUIM EDSON CAMARGO;Ativo;-43,4912168;-22,8602704;3,30456E+11;Bangu
RUA SUDAO S/N;103;230;60011;RIO DE JANEIRO;3304557;VILA KENNEDY;89268;21852530;ESCOLA JOAQUIM EDSON CAMARGO;Ativo;-43,4912168;-22,8602704;3,30456E+11;Bangu
RUA SUDAO S/N;11;230;60011;RIO DE JANEIRO;3304557;VILA KENNEDY;89268;21852530;ESCOLA JOAQUIM EDSON CAMARGO;Ativo;-43,4912168;-22,8602704;3,30456E+11;Bangu
RUA SUDAO S/N;10;230;60011;RIO DE JANEIRO;3304557;VILA KENNEDY;89268;21852530;ESCOLA JOAQUIM EDSON CAMARGO;Ativo;-43,4912168;-22,8602704;3,30456E+11;Bangu
RUA SUDAO S/N;111;230;60011;RIO DE JANEIRO;3304557;VILA KENNEDY;89268;21852530;ESCOLA JOAQUIM EDSON CAMARGO;Ativo;-43,4912168;-22,8602704;3,30456E+11;Bangu
RUA SUDAO S/N;12;230;60011;RIO DE JANEIRO;3304557;VILA KENNEDY;89268;21852530;ESCOLA JOAQUIM EDSON CAMARGO;Ativo;-43,4912168;-22,8602704;3,30456E+11;Bangu
RUA SUDAO S/N;70;230;60011;RIO DE JANEIRO;3304557;VILA KENNEDY;89268;21852530;ESCOLA JOAQUIM EDSON CAMARGO;Ativo;-43,4912168;-22,8602704;3,30456E+11;Bangu
RUA DONA MARIANA 148;130;4;60011;RIO DE JANEIRO;3304557;BOTAFOGO;87885;22280020;ESCOLA JOAQUIM NABUCO;Ativo;-43,1881323;-22,9544671;3,30456E+11;Botafogo
RUA DONA MARIANA 148;185;4;60011;RIO DE JANEIRO;3304557;BOTAFOGO;87885;22280020;ESCOLA JOAQUIM NABUCO;Ativo;-43,1881323;-22,9544671;3,30456E+11;Botafogo
RUA DONA MARIANA 148;89;4;60011;RIO DE JANEIRO;3304557;BOTAFOGO;87885;22280020;ESCOLA JOAQUIM NABUCO;Ativo;-43,1881323;-22,9544671;3,30456E+11;Botafogo
RUA DONA MARIANA 148;88;4;60011;RIO DE JANEIRO;3304557;BOTAFOGO;87885;22280020;ESCOLA JOAQUIM NABUCO;Ativo;-43,1881323;-22,9544671;3,30456E+11;Botafogo
RUA DONA MARIANA 148;87;4;60011;RIO DE JANEIRO;3304557;BOTAFOGO;87885;22280020;ESCOLA JOAQUIM NABUCO;Ativo;-43,1881323;-22,9544671;3,30456E+11;Botafogo
RUA DONA MARIANA 148;86;4;60011;RIO DE JANEIRO;3304557;BOTAFOGO;87885;22280020;ESCOLA JOAQUIM NABUCO;Ativo;-43,1881323;-22,9544671;3,30456E+11;Botafogo
RUA DONA MARIANA 148;131;4;60011;RIO DE JANEIRO;3304557;BOTAFOGO;87885;22280020;ESCOLA JOAQUIM NABUCO;Ativo;-43,1881323;-22,9544671;3,30456E+11;Botafogo
AV. BARTOLOMEU MITRE 1110;307;17;60011;RIO DE JANEIRO;3304557;GAVEA;88178;22431000;ESCOLA JOCKEY CLUBE;Ativo;-43,2248686;-22,9770665;3,30456E+11;Leblon
AV. BARTOLOMEU MITRE 1110;308;17;60011;RIO DE JANEIRO;3304557;GAVEA;88178;22431000;ESCOLA JOCKEY CLUBE;Ativo;-43,2248686;-22,9770665;3,30456E+11;Leblon
AV. BARTOLOMEU MITRE 1110;305;17;60011;RIO DE JANEIRO;3304557;GAVEA;88178;22431000;ESCOLA JOCKEY CLUBE;Ativo;-43,2248686;-22,9770665;3,30456E+11;Leblon
AV. BARTOLOMEU MITRE 1110;309;17;60011;RIO DE JANEIRO;3304557;GAVEA;88178;22431000;ESCOLA JOCKEY CLUBE;Ativo;-43,2248686;-22,9770665;3,30456E+11;Leblon
AV. BARTOLOMEU MITRE 1110;306;17;60011;RIO DE JANEIRO;3304557;GAVEA;88178;22431000;ESCOLA JOCKEY CLUBE;Ativo;-43,2248686;-22,9770665;3,30456E+11;Leblon
RUA BENEDITO PATRICIO S/N;88;191;60011;RIO DE JANEIRO;3304557;BANCARIOS;88871;21910220;ESCOLA JORNALISTA ORLANDO DANTAS;Ativo;-43,1817851;-22,7910784;3,30456E+11;Bancarios
RUA BENEDITO PATRICIO S/N;13;191;60011;RIO DE JANEIRO;3304557;BANCARIOS;88871;21910220;ESCOLA JORNALISTA ORLANDO DANTAS;Ativo;-43,1817851;-22,7910784;3,30456E+11;Bancarios
RUA BENEDITO PATRICIO S/N;12;191;60011;RIO DE JANEIRO;3304557;BANCARIOS;88871;21910220;ESCOLA JORNALISTA ORLANDO DANTAS;Ativo;-43,1817851;-22,7910784;3,30456E+11;Bancarios
RUA BENEDITO PATRICIO S/N;15;191;60011;RIO DE JANEIRO;3304557;BANCARIOS;88871;21910220;ESCOLA JORNALISTA ORLANDO DANTAS;Ativo;-43,1817851;-22,7910784;3,30456E+11;Bancarios
RUA BENEDITO PATRICIO S/N;14;191;60011;RIO DE JANEIRO;3304557;BANCARIOS;88871;21910220;ESCOLA JORNALISTA ORLANDO DANTAS;Ativo;-43,1817851;-22,7910784;3,30456E+11;Bancarios
RUA BENEDITO PATRICIO S/N;97;191;60011;RIO DE JANEIRO;3304557;BANCARIOS;88871;21910220;ESCOLA JORNALISTA ORLANDO DANTAS;Ativo;-43,1817851;-22,7910784;3,30456E+11;Bancarios
RUA BENEDITO PATRICIO S/N;89;191;60011;RIO DE JANEIRO;3304557;BANCARIOS;88871;21910220;ESCOLA JORNALISTA ORLANDO DANTAS;Ativo;-43,1817851;-22,7910784;3,30456E+11;Bancarios
RUA BENEDITO PATRICIO S/N;11;191;60011;RIO DE JANEIRO;3304557;BANCARIOS;88871;21910220;ESCOLA JORNALISTA ORLANDO DANTAS;Ativo;-43,1817851;-22,7910784;3,30456E+11;Bancarios
RUA BENEDITO PATRICIO S/N;93;191;60011;RIO DE JANEIRO;3304557;BANCARIOS;88871;21910220;ESCOLA JORNALISTA ORLANDO DANTAS;Ativo;-43,1817851;-22,7910784;3,30456E+11;Bancarios
RUA BENEDITO PATRICIO S/N;10;191;60011;RIO DE JANEIRO;3304557;BANCARIOS;88871;21910220;ESCOLA JORNALISTA ORLANDO DANTAS;Ativo;-43,1817851;-22,7910784;3,30456E+11;Bancarios
RUA BENEDITO PATRICIO S/N;9;191;60011;RIO DE JANEIRO;3304557;BANCARIOS;88871;21910220;ESCOLA JORNALISTA ORLANDO DANTAS;Ativo;-43,1817851;-22,7910784;3,30456E+11;Bancarios
RUA ROQUE BARBOSA S/N;77;230;60011;RIO DE JANEIRO;3304557;BANGU;325598772;21863420;ESCOLA JORNALISTA SANDRO MOREYRA;Ativo;-43,4652648;-22,8485537;3,30456E+11;Bangu
RUA ROQUE BARBOSA S/N;91;230;60011;RIO DE JANEIRO;3304557;BANGU;325598772;21863420;ESCOLA JORNALISTA SANDRO MOREYRA;Ativo;-43,4652648;-22,8485537;3,30456E+11;Bangu
RUA ROQUE BARBOSA S/N;101;230;60011;RIO DE JANEIRO;3304557;BANGU;325598772;21863420;ESCOLA JORNALISTA SANDRO MOREYRA;Ativo;-43,4652648;-22,8485537;3,30456E+11;Bangu
RUA ROQUE BARBOSA S/N;107;230;60011;RIO DE JANEIRO;3304557;BANGU;325598772;21863420;ESCOLA JORNALISTA SANDRO MOREYRA;Ativo;-43,4652648;-22,8485537;3,30456E+11;Bangu
RUA ROQUE BARBOSA S/N;108;230;60011;RIO DE JANEIRO;3304557;BANGU;325598772;21863420;ESCOLA JORNALISTA SANDRO MOREYRA;Ativo;-43,4652648;-22,8485537;3,30456E+11;Bangu
RUA ROQUE BARBOSA S/N;105;230;60011;RIO DE JANEIRO;3304557;BANGU;325598772;21863420;ESCOLA JORNALISTA SANDRO MOREYRA;Ativo;-43,4652648;-22,8485537;3,30456E+11;Bangu
RUA ROQUE BARBOSA S/N;89;230;60011;RIO DE JANEIRO;3304557;BANGU;325598772;21863420;ESCOLA JORNALISTA SANDRO MOREYRA;Ativo;-43,4652648;-22,8485537;3,30456E+11;Bangu
RUA ROQUE BARBOSA S/N;81;230;60011;RIO DE JANEIRO;3304557;BANGU;325598772;21863420;ESCOLA JORNALISTA SANDRO MOREYRA;Ativo;-43,4652648;-22,8485537;3,30456E+11;Bangu
RUA ROQUE BARBOSA S/N;102;230;60011;RIO DE JANEIRO;3304557;BANGU;325598772;21863420;ESCOLA JORNALISTA SANDRO MOREYRA;Ativo;-43,4652648;-22,8485537;3,30456E+11;Bangu
RUA ROQUE BARBOSA S/N;97;230;60011;RIO DE JANEIRO;3304557;BANGU;325598772;21863420;ESCOLA JORNALISTA SANDRO MOREYRA;Ativo;-43,4652648;-22,8485537;3,30456E+11;Bangu
RUA ROQUE BARBOSA S/N;84;230;60011;RIO DE JANEIRO;3304557;BANGU;325598772;21863420;ESCOLA JORNALISTA SANDRO MOREYRA;Ativo;-43,4652648;-22,8485537;3,30456E+11;Bangu
RUA ROQUE BARBOSA S/N;87;230;60011;RIO DE JANEIRO;3304557;BANGU;325598772;21863420;ESCOLA JORNALISTA SANDRO MOREYRA;Ativo;-43,4652648;-22,8485537;3,30456E+11;Bangu
RUA ROQUE BARBOSA S/N;95;230;60011;RIO DE JANEIRO;3304557;BANGU;325598772;21863420;ESCOLA JORNALISTA SANDRO MOREYRA;Ativo;-43,4652648;-22,8485537;3,30456E+11;Bangu
RUA ROQUE BARBOSA S/N;104;230;60011;RIO DE JANEIRO;3304557;BANGU;325598772;21863420;ESCOLA JORNALISTA SANDRO MOREYRA;Ativo;-43,4652648;-22,8485537;3,30456E+11;Bangu
AV. AUTOMOVEL CLUBE 8173;17;219;60011;RIO DE JANEIRO;3304557;COLEGIO;89194;21371312;ESCOLA JOSE ALPOIM;Ativo;-43,3314614;-22,843046;3,30456E+11;Iraja
AV. AUTOMOVEL CLUBE 8173;14;219;60011;RIO DE JANEIRO;3304557;COLEGIO;89194;21371312;ESCOLA JOSE ALPOIM;Ativo;-43,3314614;-22,843046;3,30456E+11;Iraja
AV. AUTOMOVEL CLUBE 8173;12;219;60011;RIO DE JANEIRO;3304557;COLEGIO;89194;21371312;ESCOLA JOSE ALPOIM;Ativo;-43,3314614;-22,843046;3,30456E+11;Iraja
AV. AUTOMOVEL CLUBE 8173;15;219;60011;RIO DE JANEIRO;3304557;COLEGIO;89194;21371312;ESCOLA JOSE ALPOIM;Ativo;-43,3314614;-22,843046;3,30456E+11;Iraja
AV. AUTOMOVEL CLUBE 8173;13;219;60011;RIO DE JANEIRO;3304557;COLEGIO;89194;21371312;ESCOLA JOSE ALPOIM;Ativo;-43,3314614;-22,843046;3,30456E+11;Iraja
AV. AUTOMOVEL CLUBE 8173;16;219;60011;RIO DE JANEIRO;3304557;COLEGIO;89194;21371312;ESCOLA JOSE ALPOIM;Ativo;-43,3314614;-22,843046;3,30456E+11;Iraja
RUA DAS LARANJEIRAS 397;57;16;60011;RIO DE JANEIRO;3304557;LARANJEIRAS;88147;22240002;ESCOLA JOSE DE ALENCAR;Ativo;-43,1901811;-22,9370039;3,30456E+11;Laranjeiras
RUA DAS LARANJEIRAS 397;56;16;60011;RIO DE JANEIRO;3304557;LARANJEIRAS;88147;22240002;ESCOLA JOSE DE ALENCAR;Ativo;-43,1901811;-22,9370039;3,30456E+11;Laranjeiras
RUA DAS LARANJEIRAS 397;54;16;60011;RIO DE JANEIRO;3304557;LARANJEIRAS;88147;22240002;ESCOLA JOSE DE ALENCAR;Ativo;-43,1901811;-22,9370039;3,30456E+11;Laranjeiras
RUA DAS LARANJEIRAS 397;58;16;60011;RIO DE JANEIRO;3304557;LARANJEIRAS;88147;22240002;ESCOLA JOSE DE ALENCAR;Ativo;-43,1901811;-22,9370039;3,30456E+11;Laranjeiras
RUA DAS LARANJEIRAS 397;55;16;60011;RIO DE JANEIRO;3304557;LARANJEIRAS;88147;22240002;ESCOLA JOSE DE ALENCAR;Ativo;-43,1901811;-22,9370039;3,30456E+11;Laranjeiras
PRACA ABUNA S/N;18;168;60011;RIO DE JANEIRO;3304557;ENGENHO DA RAINHA;88616;20761270;ESCOLA JOSE MARTI;Ativo;-43,2948219;-22,8702587;3,30456E+11;Engenho da Rainha
PRACA ABUNA S/N;10;168;60011;RIO DE JANEIRO;3304557;ENGENHO DA RAINHA;88616;20761270;ESCOLA JOSE MARTI;Ativo;-43,2948219;-22,8702587;3,30456E+11;Engenho da Rainha
PRACA ABUNA S/N;96;168;60011;RIO DE JANEIRO;3304557;ENGENHO DA RAINHA;88616;20761270;ESCOLA JOSE MARTI;Ativo;-43,2948219;-22,8702587;3,30456E+11;Engenho da Rainha
PRACA ABUNA S/N;8;168;60011;RIO DE JANEIRO;3304557;ENGENHO DA RAINHA;88616;20761270;ESCOLA JOSE MARTI;Ativo;-43,2948219;-22,8702587;3,30456E+11;Engenho da Rainha
PRACA ABUNA S/N;9;168;60011;RIO DE JANEIRO;3304557;ENGENHO DA RAINHA;88616;20761270;ESCOLA JOSE MARTI;Ativo;-43,2948219;-22,8702587;3,30456E+11;Engenho da Rainha
PRACA BELMONT S/N;205;121;60011;RIO DE JANEIRO;3304557;OLARIA;88358;21073010;ESCOLA LAIS NETO DOS REIS;Ativo;-43,2682267;-22,8478485;3,30456E+11;Olaria
PRACA BELMONT S/N;208;121;60011;RIO DE JANEIRO;3304557;OLARIA;88358;21073010;ESCOLA LAIS NETO DOS REIS;Ativo;-43,2682267;-22,8478485;3,30456E+11;Olaria
PRACA BELMONT S/N;207;121;60011;RIO DE JANEIRO;3304557;OLARIA;88358;21073010;ESCOLA LAIS NETO DOS REIS;Ativo;-43,2682267;-22,8478485;3,30456E+11;Olaria
PRACA BELMONT S/N;206;121;60011;RIO DE JANEIRO;3304557;OLARIA;88358;21073010;ESCOLA LAIS NETO DOS REIS;Ativo;-43,2682267;-22,8478485;3,30456E+11;Olaria
PRACA BELMONT S/N;210;121;60011;RIO DE JANEIRO;3304557;OLARIA;88358;21073010;ESCOLA LAIS NETO DOS REIS;Ativo;-43,2682267;-22,8478485;3,30456E+11;Olaria
PRACA BELMONT S/N;209;121;60011;RIO DE JANEIRO;3304557;OLARIA;88358;21073010;ESCOLA LAIS NETO DOS REIS;Ativo;-43,2682267;-22,8478485;3,30456E+11;Olaria
RUA ROSA DE ALMEIDA ,113;274;124;60011;RIO DE JANEIRO;3304557;PADRE MIGUEL;88365;21775480;ESCOLA LAURO MULLER;Ativo;-43,4471391;-22,8821197;3,30456E+11;Padre Miguel
RUA ROSA DE ALMEIDA ,113;270;124;60011;RIO DE JANEIRO;3304557;PADRE MIGUEL;88365;21775480;ESCOLA LAURO MULLER;Ativo;-43,4471391;-22,8821197;3,30456E+11;Padre Miguel
RUA ROSA DE ALMEIDA ,113;504;124;60011;RIO DE JANEIRO;3304557;PADRE MIGUEL;88365;21775480;ESCOLA LAURO MULLER;Ativo;-43,4471391;-22,8821197;3,30456E+11;Padre Miguel
RUA ROSA DE ALMEIDA ,113;272;124;60011;RIO DE JANEIRO;3304557;PADRE MIGUEL;88365;21775480;ESCOLA LAURO MULLER;Ativo;-43,4471391;-22,8821197;3,30456E+11;Padre Miguel
RUA ROSA DE ALMEIDA ,113;273;124;60011;RIO DE JANEIRO;3304557;PADRE MIGUEL;88365;21775480;ESCOLA LAURO MULLER;Ativo;-43,4471391;-22,8821197;3,30456E+11;Padre Miguel
RUA ROSA DE ALMEIDA ,113;271;124;60011;RIO DE JANEIRO;3304557;PADRE MIGUEL;88365;21775480;ESCOLA LAURO MULLER;Ativo;-43,4471391;-22,8821197;3,30456E+11;Padre Miguel
ESTRADA VELHA DA PAVUNA 365;54;169;60011;RIO DE JANEIRO;3304557;INHAUMA;88640;21051070;ESCOLA LAURO SODRE;Ativo;-43,2962379;-22,8653967;3,30456E+11;Engenho da Rainha
ESTRADA VELHA DA PAVUNA 365;52;169;60011;RIO DE JANEIRO;3304557;INHAUMA;88640;21051070;ESCOLA LAURO SODRE;Ativo;-43,2962379;-22,8653967;3,30456E+11;Engenho da Rainha
ESTRADA VELHA DA PAVUNA 365;56;169;60011;RIO DE JANEIRO;3304557;INHAUMA;88640;21051070;ESCOLA LAURO SODRE;Ativo;-43,2962379;-22,8653967;3,30456E+11;Engenho da Rainha
ESTRADA VELHA DA PAVUNA 365;59;169;60011;RIO DE JANEIRO;3304557;INHAUMA;88640;21051070;ESCOLA LAURO SODRE;Ativo;-43,2962379;-22,8653967;3,30456E+11;Engenho da Rainha
ESTRADA VELHA DA PAVUNA 365;58;169;60011;RIO DE JANEIRO;3304557;INHAUMA;88640;21051070;ESCOLA LAURO SODRE;Ativo;-43,2962379;-22,8653967;3,30456E+11;Engenho da Rainha
ESTRADA VELHA DA PAVUNA 365;53;169;60011;RIO DE JANEIRO;3304557;INHAUMA;88640;21051070;ESCOLA LAURO SODRE;Ativo;-43,2962379;-22,8653967;3,30456E+11;Engenho da Rainha
ESTRADA VELHA DA PAVUNA 365;55;169;60011;RIO DE JANEIRO;3304557;INHAUMA;88640;21051070;ESCOLA LAURO SODRE;Ativo;-43,2962379;-22,8653967;3,30456E+11;Engenho da Rainha
ESTRADA VELHA DA PAVUNA 365;57;169;60011;RIO DE JANEIRO;3304557;INHAUMA;88640;21051070;ESCOLA LAURO SODRE;Ativo;-43,2962379;-22,8653967;3,30456E+11;Engenho da Rainha
RUA RENATO REBECHI S/N;24;238;60011;RIO DE JANEIRO;3304557;BANGU;89357;21825450;ESCOLA LEONARDO DA VINCI;Ativo;-43,4740068;-22,8924771;3,30456E+11;Bangu
RUA RENATO REBECHI S/N;22;238;60011;RIO DE JANEIRO;3304557;BANGU;89357;21825450;ESCOLA LEONARDO DA VINCI;Ativo;-43,4740068;-22,8924771;3,30456E+11;Bangu
RUA RENATO REBECHI S/N;23;238;60011;RIO DE JANEIRO;3304557;BANGU;89357;21825450;ESCOLA LEONARDO DA VINCI;Ativo;-43,4740068;-22,8924771;3,30456E+11;Bangu
RUA DAS AVENCAS, S/N_;216;124;60011;RIO DE JANEIRO;3304557;BANGU;88389;21815080;ESCOLA LEONIDAS SOBRInO PORTO;Ativo;-43,4628763;-22,8839636;3,30456E+11;Bangu
