UF;SECAO;ZONA;COD_MUNIC_TSE;NM_MUNIC_TSE;COD_MUNIC_IBGE;NM_MUNIC_IBGE;CAPITAL;COD_MUNIC_ECT;COD_BAIRRO_TSE;NM_BAIRRO;COD_BAIRRO_ECT;COD_LOCALVOTACAO_TSE;ENDERECO_LOCALVOTACAO;NUM_CEP;NM_LOCALVOTACAO;SITUACAO
RJ;122;191;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;GUARABU;12209;0330A01497115;ESTR. DO GALEAO, 1900;21931003;UNIVERSIDADE ESTÁCIO DE SÁ;Ativo
RJ;122;192;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;2,82205E+17;FUNDÃO;;88888;ILHA DE BOM JESUS S/N;21941610;ESCOLA MUNICIPAL TENENTE ANTONIO JOAO;Ativo
RJ;122;217;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;MARECHAL HERMES;12244;89168;RUA JURIARI 238 ;21610100;ESCOLA CARNEIRO FELIPE;Ativo
RJ;122;218;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;VAZ LOBO;12308;89182;AV. MONSENHOR FELIX 87;21361130;COLEGIO REPUBLICANO;Ativo
RJ;122;219;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;HONÓRIO GURGEL;12212;89207;RUA AGENOR PORTO S/N;21511490;ESCOLA ALÍPIO MIRANDA RIBEIRO;Ativo
RJ;122;229;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;RIO COMPRIDO;12277;89229;RUA BARÃO DE ITAPAGIPE, 154;20261005;CLUBE BRADESCO;Ativo
RJ;122;241;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;PACIENCIA;12252;89360;ESTRADA SANTA EUGENIA S/N - PACIÊNCIA - RIO DE JANEIRO/RJ;23585430;E.M. PROF. SONIA MOTA MOLISANI;Ativo
RJ;122;242;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;CAMPO GRANDE;12170;Edd811022812414337;RUA BAICURU, N. 95;23045040;COLÉGIO ADVENTISTA DE CAMPO GRANDE;Ativo
RJ;122;245;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;CAMPO GRANDE;12170;89727;RUA JORNALISTA SABINO LEMOS S/N;23082080;ESCOLA DALILA TAVARES;Ativo
RJ;122;246;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;CAMPO GRANDE;12170;89740;AV. DO CANAL, SN, CONJUNTO MANGUARIBA;23065110;E. M. PROF. LEILA MEHL MENEZES DE MATTOS;Ativo
RJ;123;2;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;SÃO CRISTÓVÃO;12288;87837;R GEN ALMÉRIO DE MOURA 131;20921060;C R VASCO DA GAMA PORTAO 3;Ativo
RJ;123;3;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+13;FLAMENGO;12199;87865;AVENIDA OSWALDO CRUZ, 124;22250060;ESCOLA MUNICIPAL ALBERTO BARTH;Ativo
RJ;123;4;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;BOTAFOGO;12161;87888;RUA REAL GRANDEZA 219;22281031;FURNAS;Ativo
RJ;123;7;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;TIJUCA;12298;87956;RUA ANDRADE NEVES 481;20510230;ESC. MUN. BARÃO DE ITACURUSSÁ;Ativo
RJ;123;17;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;LEBLON;12234;88165;AV. BORGES DE MEDEIROS 829;22470001;AABB;Ativo
RJ;123;22;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;IRAJÁ;12217;88235;AVENIDA MONSENHOR FÉLIX 1059;21235111;ESCOLA MUNICIPAL ALMIRANTE NEWTON BRAGA DE FARIA;Ativo
RJ;123;120;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;CAMPO GRANDE;12170;88338;RUA CAMPO MAIOR S/N SANTA RITA DE CASSIA;23015200;CIEP LAMARTINE BABO;Ativo
RJ;123;122;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;CAMPO GRANDE;12170;88370;ESTRADA DA CAROBA, 685;23085590;FUNDAÇÃO EDUCACIONAL UNIFICADA CAMPOGRANDENSE - FEUC;Ativo
RJ;123;125;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;SANTA CRUZ;12283;88402;RUA DO IMPERIO 900;23555020;ESCOLA MUNICIPAL SOCRATES GALVEAS;Ativo
RJ;123;161;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;BONSUCESSO;12160;88481;RUA GUILHERME MAXWELL 243;21040210;ESCOLA MUNICIPAL BAHIA;Ativo
RJ;123;165;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;IPANEMA;12216;88567;RUA JOANA ANGÉLICA 63;22420030;FACULDADES INTEGRADAS CÂNDIDO MENDES;Ativo
RJ;123;167;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;PAVUNA;12257;88602;RUA DORES DO TURVO, 90;21650000;ESCOLA MUNICIPAL ALZIRO ZARUR;Ativo
RJ;123;170;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;VILA ISABEL;12314;31050020616;RUA ARAÚJO LIMA 139;11111111;CURSO MARTINS LTDA.;Ativo
RJ;123;171;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;TIJUCA;12298;88636;RUA CONDE DE BONFIM, 719 LOJAS A E B;20530000;BANCO DO ESTADO DO RIO DE JANEIRO;Ativo
RJ;123;175;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;PAVUNA;12257;2,80005E+17;RUA FREI VICENTE, S/N;21530000;CIEP GLAUBER ROCHA;Ativo
RJ;123;179;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;3061997870;RIO DAS PEDRAS;;2,83103E+17;ESTRADA DE JACAREPAGUA 3145 FDS;22743027;ESCOLA MUNICIPAL JORGE AMADO;Ativo
RJ;123;182;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;TAQUARA;12296;88770;AV. NELSON CARDOSO 1221;22730001;ESCOLA MUNICIPAL BARAO DA TAQUARA;Ativo
RJ;123;185;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;PRAÇA SECA;12267;88799;RUA BARAO 1180  ;21321620;ESCOLA MUNICIPAL SOBRAL PINTO;Inativo
RJ;123;191;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;TAUÁ;12297;E62611060215052571;RUA PROFESSOR HILARIÃO DA ROCHA 118;21920040;COLÉGIO NOTREDAME;Ativo
RJ;123;192;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;JARDIM GUANABARA;12226;88907;RUA CAMBAUBA, 625;21940000;EDUCANDARIO THALES DE MILETO;Ativo
RJ;123;211;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+13;GÁVEA;12204;89060;RUA PROFESSOR MANOEL FERREIRA 141;22451030;ESCOLA OSCAR TENÓRIO;Ativo
RJ;123;217;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;MARECHAL HERMES;12244;89168;RUA JURIARI 238 ;21610100;ESCOLA CARNEIRO FELIPE;Ativo
RJ;123;218;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;VAZ LOBO;12308;89187;AV. MINISTRO EDGARD ROMERO 807;21360201;FACULDADE DA CIDADE;Ativo
RJ;123;219;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;HONÓRIO GURGEL;12212;89207;RUA AGENOR PORTO S/N;21511490;ESCOLA ALÍPIO MIRANDA RIBEIRO;Ativo
RJ;123;229;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;RIO COMPRIDO;12277;89264;RUA DO BISPO 83;20261060;SOCIEDADE DE ENSINO SUPERIOR ESTÁCIO DE SÁ;Ativo
RJ;123;241;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;SANTA CRUZ;12283;2,87905E+17;AV. CANAL TRES S/N CJ CESARAO - SANTA CRUZ - RIO DE JANEIRO/RJ;23595011;CIEP JOAO VITA;Ativo
RJ;123;242;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;INHOAÍBA;12215;89681;AVENIDA CESARIO DE MELO, 7431;23056000;CIEP  ENGENHEIRO WAGNER GASPAR EMERY;Ativo
RJ;123;243;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;GUARATIBA;12210;89696;RUA SILVANIA S/N, JARDIM MARAVILHA, GUARATIBA;23031350;CIEP POSSEIRO MARIO VAZ;Ativo
RJ;123;245;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;CAMPO GRANDE;12170;89730;RUA ALMERINDA CASTRO 191 - CONJ MARINHA;23073080;ESCOLA MUNICIPAL GASTAO PENALVA;Ativo
RJ;123;246;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;CAMPO GRANDE;12170;30930017837;RUA TAMARANA, SN - STA MARGARIDA;23060222;CIEP TOGO RENAN SOARES KANELA;Ativo
RJ;124;2;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;SÃO CRISTÓVÃO;12288;87837;R GEN ALMÉRIO DE MOURA 131;20921060;C R VASCO DA GAMA PORTAO 3;Ativo
RJ;124;3;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+13;FLAMENGO;12199;87865;AVENIDA OSWALDO CRUZ, 124;22250060;ESCOLA MUNICIPAL ALBERTO BARTH;Ativo
RJ;124;4;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;BOTAFOGO;12161;87888;RUA REAL GRANDEZA 219;22281031;FURNAS;Ativo
RJ;124;7;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;TIJUCA;12298;87956;RUA ANDRADE NEVES 481;20510230;ESC. MUN. BARÃO DE ITACURUSSÁ;Ativo
RJ;124;8;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;ROCHA;12279;88002;RUA ANA NÉRI 2028;20960002;ESCOLA GEORGE SUMMER;Ativo
RJ;124;17;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;LEBLON;12234;88143;AV. AFRANIO DE MELO FRANCO 330;22430060;PAISSANDU ATLÉTICO CLUBE;Ativo
RJ;124;22;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;IRAJÁ;12217;88235;AVENIDA MONSENHOR FÉLIX 1059;21235111;ESCOLA MUNICIPAL ALMIRANTE NEWTON BRAGA DE FARIA;Ativo
RJ;124;120;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;CAMPO GRANDE;12170;88338;RUA CAMPO MAIOR S/N SANTA RITA DE CASSIA;23015200;CIEP LAMARTINE BABO;Ativo
RJ;124;122;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;CAMPO GRANDE;12170;88370;ESTRADA DA CAROBA, 685;23085590;FUNDAÇÃO EDUCACIONAL UNIFICADA CAMPOGRANDENSE - FEUC;Ativo
RJ;124;125;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;SANTA CRUZ;12283;88402;RUA DO IMPERIO 900;23555020;ESCOLA MUNICIPAL SOCRATES GALVEAS;Ativo
RJ;124;161;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;BONSUCESSO;12160;88481;RUA GUILHERME MAXWELL 243;21040210;ESCOLA MUNICIPAL BAHIA;Ativo
RJ;124;167;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;ANCHIETA;12148;88598;RUA ALCOBACA 1127;21645000;ESCOLA MUNICIPAL MARIO PIRAGIBE;Ativo
RJ;124;170;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;ANDARAÍ;12149;88655;RUA BARÃO DE MESQUITA 499;20540001;ESCOLA MUNICIPAL AFONSO PENA;Ativo
RJ;124;171;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;TIJUCA;12298;88636;RUA CONDE DE BONFIM, 719 LOJAS A E B;20530000;BANCO DO ESTADO DO RIO DE JANEIRO;Ativo
RJ;124;175;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;IRAJÁ;12217;88692;RUA EMILIANO FELIPE, 163;21241530;SENAC;Ativo
RJ;124;179;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;ANIL;12150;2,89403E+17;ESTRADA DOM CASMURRO S/N;22753043;ESCOLA MUNICIPAL VICTOR HUGO;Ativo
RJ;124;182;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;TAQUARA;12296;88783;PRACA SENTINELA 12  ;22715040;ESC. MUN. PEDRO AMERICO;Ativo
RJ;124;185;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;PRAÇA SECA;12267;E33812032614333680;RUA CANDIDO BENICIO 2973;22733000;VILA OLIMPICA PROFESSOR MANOEL JOSE GOMES TUBINO;Ativo
RJ;124;191;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;TAUÁ;12297;E62611060215052571;RUA PROFESSOR HILARIÃO DA ROCHA 118;21920040;COLÉGIO NOTREDAME;Ativo
RJ;124;192;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;PORTUGUESA;12265;88895;RUA LUIZ SA S/N;21920400;ESCOLA MUNICIPAL LEONEL AZEVEDO;Ativo
RJ;124;217;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;MARECHAL HERMES;12244;89168;RUA JURIARI 238 ;21610100;ESCOLA CARNEIRO FELIPE;Ativo
RJ;124;218;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;TURIAÇÚ;12304;89180;PRACA MIRANDA RIBEIRO S/N;21540220;ESCOLA FIGUEIREDO PIMENTEL;Ativo
RJ;124;219;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;HONÓRIO GURGEL;12212;89207;RUA AGENOR PORTO S/N;21511490;ESCOLA ALÍPIO MIRANDA RIBEIRO;Ativo
RJ;124;229;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;RIO COMPRIDO;12277;89229;RUA BARÃO DE ITAPAGIPE, 154;20261005;CLUBE BRADESCO;Ativo
RJ;124;241;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;PACIENCIA;12252;2,89705E+17;ESTRADA SANTA EUGENIA S/N - PACIÊNCIA - RIO DE JANEIRO/RJ;23585430;ESCOLA MUNICIPAL 10.19.032 MIGUEL CALMON;Ativo
RJ;124;242;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;CAMPO GRANDE;12170;31889913268;RUA ALVORADA, S/N;23055200;ESCOLA MUNICIPAL GEORGE WASHINGTON;Ativo
RJ;124;243;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;2,84903E+17;ILHA DE GUARATIBA;;89687;ESTRADA THEODORETO DE CAMARGO S/N;23020440;E.M. NARCISA AMALIA;Ativo
RJ;124;245;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;CAMPO GRANDE;12170;89734;RUA FELIX BERNARDELLI S/N;23078030;ESCOLA MUNICIPAL LUIZ EDMUNDO;Ativo
RJ;124;246;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;COSMOS;12185;89752;RUA GUARUJÁ, SN;23060660;CIEP CLAUDIO MANOEL DA COSTA;Ativo
RJ;125;2;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;SÃO CRISTÓVÃO;12288;87837;R GEN ALMÉRIO DE MOURA 131;20921060;C R VASCO DA GAMA PORTAO 3;Ativo
RJ;125;3;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+13;FLAMENGO;12199;87865;AVENIDA OSWALDO CRUZ, 124;22250060;ESCOLA MUNICIPAL ALBERTO BARTH;Ativo
RJ;125;4;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;BOTAFOGO;12161;87880;RUA SAO CLEMENTE 275/277;22260001;COLEGIO ISRAELITA A. LIESSIN;Ativo
RJ;125;7;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;TIJUCA;12298;87956;RUA ANDRADE NEVES 481;20510230;ESC. MUN. BARÃO DE ITACURUSSÁ;Ativo
RJ;125;8;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;ROCHA;12279;88002;RUA ANA NÉRI 2028;20960002;ESCOLA GEORGE SUMMER;Ativo
RJ;125;10;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;PIEDADE;12262;88008;RUA ELIAS DA SILVA 27;20740210;EM SERVULO DE LIMA;Ativo
RJ;125;17;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;LEBLON;12234;88143;AV. AFRANIO DE MELO FRANCO 330;22430060;PAISSANDU ATLÉTICO CLUBE;Ativo
RJ;125;22;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;IRAJÁ;12217;88235;AVENIDA MONSENHOR FÉLIX 1059;21235111;ESCOLA MUNICIPAL ALMIRANTE NEWTON BRAGA DE FARIA;Ativo
RJ;125;119;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;BARRA;12155;88327;PRAÇA SOLDADO GERALDO DA CRUZ, 50;22620230;ESCOLA MUNICIPAL DOM PEDRO I;Ativo
RJ;125;120;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;CAMPO GRANDE;12170;88338;RUA CAMPO MAIOR S/N SANTA RITA DE CASSIA;23015200;CIEP LAMARTINE BABO;Ativo
RJ;125;122;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;CAMPO GRANDE;12170;88370;ESTRADA DA CAROBA, 685;23085590;FUNDAÇÃO EDUCACIONAL UNIFICADA CAMPOGRANDENSE - FEUC;Ativo
RJ;125;123;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;RICARDO DE ALBUQUERQUE;12276;88382;PRACA VICENTE DE OLIVEIRA E SILVA 214;21620620;ESCOLA MUNICIPAL ALEXANDRE FARAH;Ativo
RJ;125;125;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;SANTA CRUZ;12283;88402;RUA DO IMPERIO 900;23555020;ESCOLA MUNICIPAL SOCRATES GALVEAS;Ativo
RJ;125;161;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;BONSUCESSO;12160;Ec1d10041217402340;RUA ADAIL, 49, BONSUCESSO;21040000;ESCOLA MUNICIPAL PEDRO LESSA;Ativo
RJ;125;167;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;PAVUNA;12257;88576;RUA INHUMAÍ S/N;21520290;ESCOLA MUNICIPAL ALBERTO JOSÉ SAMPAIO;Ativo
RJ;125;170;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;ANDARAÍ;12149;88655;RUA BARÃO DE MESQUITA 499;20540001;ESCOLA MUNICIPAL AFONSO PENA;Ativo
RJ;125;171;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;TIJUCA;12298;88636;RUA CONDE DE BONFIM, 719 LOJAS A E B;20530000;BANCO DO ESTADO DO RIO DE JANEIRO;Ativo
RJ;125;175;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;IRAJÁ;12217;88716;RUA CANUDOS, S/N;21241450;E. M. OLÍMPIA DO COUTO;Ativo
RJ;125;179;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;ANIL;12150;2,89403E+17;ESTRADA DOM CASMURRO S/N;22753043;ESCOLA MUNICIPAL VICTOR HUGO;Ativo
RJ;125;182;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;TAQUARA;12296;88807;RUA SALINOPOLIS 155;22720000;ESC. MUN. GEN. CARLOS CAETANO MIRAGAYA;Ativo
RJ;125;185;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;CAMPINHO;12168;E50010032512315629;RUA CANDIDO BENICIO 826;21320060;ESCOLA ESTADUAL PROFESSORA MARIA TEREZINHA DE CARVALHO MACHADO;Ativo
RJ;125;191;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;TAUÁ;12297;E62611060215052571;RUA PROFESSOR HILARIÃO DA ROCHA 118;21920040;COLÉGIO NOTREDAME;Ativo
RJ;125;192;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;JARDIM GUANABARA;12226;88907;RUA CAMBAUBA, 625;21940000;EDUCANDARIO THALES DE MILETO;Ativo
RJ;125;217;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;MARECHAL HERMES;12244;89168;RUA JURIARI 238 ;21610100;ESCOLA CARNEIRO FELIPE;Ativo
RJ;125;218;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;ROCHA MIRANDA;12280;89191;PRACA CARLOS TOLEDO 29;21540540;ESCOLA OSWALDO ARANHA;Ativo
RJ;125;219;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;HONÓRIO GURGEL;12212;89208;PRAÇA ROCHA VAZ S/N;21511480;ESCOLA FIRMINO COSTA;Ativo
RJ;125;229;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;RIO COMPRIDO;12277;89232;RUA BARÃO DE ITAPAGIPE 96;20261000;INSTITUTO PADRE LEONARDO CARRESCIA;Ativo
RJ;125;241;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;SANTA CRUZ;12283;2,87905E+17;AV. CANAL TRES S/N CJ CESARAO - SANTA CRUZ - RIO DE JANEIRO/RJ;23595011;CIEP JOAO VITA;Ativo
RJ;125;242;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;INHOAÍBA;12215;89681;AVENIDA CESARIO DE MELO, 7431;23056000;CIEP  ENGENHEIRO WAGNER GASPAR EMERY;Ativo
RJ;125;245;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;CAMPO GRANDE;12170;89755;RUA BENEDITO LACERDA S/N - VILA NOVA;23071340;ESCOLA MUNICIPAL RAINHA VITORIA;Ativo
RJ;125;246;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;SANTA CRUZ;12283;89750;RUA CABO SAULO VASCONCELOS S/N;23066070;CIEP MAJOR MANUEL GOMES ARCHER;Ativo
RJ;126;2;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;SÃO CRISTÓVÃO;12288;87837;R GEN ALMÉRIO DE MOURA 131;20921060;C R VASCO DA GAMA PORTAO 3;Ativo
RJ;126;4;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;BOTAFOGO;12161;87880;RUA SAO CLEMENTE 275/277;22260001;COLEGIO ISRAELITA A. LIESSIN;Ativo
RJ;126;7;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;TIJUCA;12298;87935;RUA CONDE DE BONFIM 369 A;20520051;BANCO DO BRASIL;Ativo
RJ;126;8;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;ROCHA;12279;88002;RUA ANA NÉRI 2028;20960002;ESCOLA GEORGE SUMMER;Ativo
RJ;126;10;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;PIEDADE;12262;88011;R MANOEL VITORINO 625;20740280;UNIVERSIDADE GAMA FILHO;Ativo
RJ;126;17;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;LEBLON;12234;88143;AV. AFRANIO DE MELO FRANCO 330;22430060;PAISSANDU ATLÉTICO CLUBE;Ativo
RJ;126;18;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;COPACABANA;12182;88161;RUA POMPEU LOUREIRO 45 ;22061000;SENAC;Ativo
RJ;126;22;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;IRAJÁ;12217;88235;AVENIDA MONSENHOR FÉLIX 1059;21235111;ESCOLA MUNICIPAL ALMIRANTE NEWTON BRAGA DE FARIA;Ativo
RJ;126;119;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;BARRA;12155;88327;PRAÇA SOLDADO GERALDO DA CRUZ, 50;22620230;ESCOLA MUNICIPAL DOM PEDRO I;Ativo
RJ;126;122;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;CAMPO GRANDE;12170;88370;ESTRADA DA CAROBA, 685;23085590;FUNDAÇÃO EDUCACIONAL UNIFICADA CAMPOGRANDENSE - FEUC;Ativo
RJ;126;123;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;RICARDO DE ALBUQUERQUE;12276;88382;PRACA VICENTE DE OLIVEIRA E SILVA 214;21620620;ESCOLA MUNICIPAL ALEXANDRE FARAH;Ativo
RJ;126;125;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;SANTA CRUZ;12283;88402;RUA DO IMPERIO 900;23555020;ESCOLA MUNICIPAL SOCRATES GALVEAS;Ativo
RJ;126;161;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;BONSUCESSO;12160;88480;AVENIDA PARIS 72;21041020;SOCIEDADE UNIVERSITARIA AUGUSTO MOTA - SUAM/LUSO CARIOCA;Ativo
RJ;126;167;60011;RIO DE JANEIRO;3304557;RIO DE JANEIRO;S;7043;1,98022E+15;PAVUNA;12257;88602;RUA DORES DO TURVO, 90;21650000;ESCOLA MUNICIPAL ALZIRO ZARUR;Ativo
