ENDERECO_L;COD_MUNIC_;NUM_ZONA;NUM_SECAO;COD_LOCALV;NM_BAIRRO;NR_LOCAL_V;NM_LOCALVO;COD_MUNI_1;NM_MUNIC_I;NUM_CEP;lon;lat;CD_GEOCODB;NM_BAIRR_1
RUA CORONEL OTAVIO DINIS   , S/N;41238;28;62;13544;PARAISO;1570;E. M. SAO RAFAEL;3106200;BELO HORIZONTE;30270360;-43,9070956;-19,9189167;3,1062E+11;Paraiso
RUA CORONEL OTAVIO DINIS   , S/N;41238;28;63;13544;PARAISO;1570;E. M. SAO RAFAEL;3106200;BELO HORIZONTE;30270360;-43,9070956;-19,9189167;3,1062E+11;Paraiso
RUA CORONEL OTAVIO DINIS   , S/N;41238;28;64;13544;PARAISO;1570;E. M. SAO RAFAEL;3106200;BELO HORIZONTE;30270360;-43,9070956;-19,9189167;3,1062E+11;Paraiso
RUA CORONEL OTAVIO DINIS   , S/N;41238;28;65;13544;PARAISO;1570;E. M. SAO RAFAEL;3106200;BELO HORIZONTE;30270360;-43,9070956;-19,9189167;3,1062E+11;Paraiso
RUA CORONEL OTAVIO DINIS   , S/N;41238;28;66;13544;PARAISO;1570;E. M. SAO RAFAEL;3106200;BELO HORIZONTE;30270360;-43,9070956;-19,9189167;3,1062E+11;Paraiso
RUA CORONEL OTAVIO DINIS   , S/N;41238;28;67;13544;PARAISO;1570;E. M. SAO RAFAEL;3106200;BELO HORIZONTE;30270360;-43,9070956;-19,9189167;3,1062E+11;Paraiso
RUA CORONEL OTAVIO DINIS   , S/N;41238;28;68;13544;PARAISO;1570;E. M. SAO RAFAEL;3106200;BELO HORIZONTE;30270360;-43,9070956;-19,9189167;3,1062E+11;Paraiso
RUA COSTA BELEM   ,122;41238;36;75;13290;SANTA HELENA (BARREIRO);1155;COLEGIO SANTA RITA;3106200;BELO HORIZONTE;30642000;-44,012443;-19,9788184;3,1062E+11;Barreiro
RUA COSTA BELEM   ,122;41238;36;340;13290;SANTA HELENA (BARREIRO);1155;COLEGIO SANTA RITA;3106200;BELO HORIZONTE;30642000;-44,012443;-19,9788184;3,1062E+11;Barreiro
RUA COSTA BELEM   ,122;41238;36;71;13290;SANTA HELENA (BARREIRO);1155;COLEGIO SANTA RITA;3106200;BELO HORIZONTE;30642000;-44,012443;-19,9788184;3,1062E+11;Barreiro
RUA COSTA BELEM   ,122;41238;36;74;13290;SANTA HELENA (BARREIRO);1155;COLEGIO SANTA RITA;3106200;BELO HORIZONTE;30642000;-44,012443;-19,9788184;3,1062E+11;Barreiro
RUA COSTA BELEM   ,122;41238;36;72;13290;SANTA HELENA (BARREIRO);1155;COLEGIO SANTA RITA;3106200;BELO HORIZONTE;30642000;-44,012443;-19,9788184;3,1062E+11;Barreiro
RUA COSTA BELEM   ,122;41238;36;258;13290;SANTA HELENA (BARREIRO);1155;COLEGIO SANTA RITA;3106200;BELO HORIZONTE;30642000;-44,012443;-19,9788184;3,1062E+11;Barreiro
RUA COSTA BELEM   ,122;41238;36;78;13290;SANTA HELENA (BARREIRO);1155;COLEGIO SANTA RITA;3106200;BELO HORIZONTE;30642000;-44,012443;-19,9788184;3,1062E+11;Barreiro
RUA COSTA BELEM   ,122;41238;36;401;13290;SANTA HELENA (BARREIRO);1155;COLEGIO SANTA RITA;3106200;BELO HORIZONTE;30642000;-44,012443;-19,9788184;3,1062E+11;Barreiro
RUA COSTA BELEM   ,122;41238;36;77;13290;SANTA HELENA (BARREIRO);1155;COLEGIO SANTA RITA;3106200;BELO HORIZONTE;30642000;-44,012443;-19,9788184;3,1062E+11;Barreiro
RUA COSTA BELEM   ,122;41238;36;76;13290;SANTA HELENA (BARREIRO);1155;COLEGIO SANTA RITA;3106200;BELO HORIZONTE;30642000;-44,012443;-19,9788184;3,1062E+11;Barreiro
RUA COSTA BELEM   ,122;41238;36;73;13290;SANTA HELENA (BARREIRO);1155;COLEGIO SANTA RITA;3106200;BELO HORIZONTE;30642000;-44,012443;-19,9788184;3,1062E+11;Barreiro
RUA CRAVINAS  , 537;41238;28;84;13520;ESPLANADA;1678;E. E. CAMINHO A LUZ;3106200;BELO HORIZONTE;30280170;-43,9028096;-19,9044147;3,1062E+11;Esplanada
RUA CRAVINAS  , 537;41238;28;85;13520;ESPLANADA;1678;E. E. CAMINHO A LUZ;3106200;BELO HORIZONTE;30280170;-43,9028096;-19,9044147;3,1062E+11;Esplanada
RUA CRAVINAS  , 537;41238;28;86;13520;ESPLANADA;1678;E. E. CAMINHO A LUZ;3106200;BELO HORIZONTE;30280170;-43,9028096;-19,9044147;3,1062E+11;Esplanada
RUA CRAVINAS  , 537;41238;28;92;13520;ESPLANADA;1678;E. E. CAMINHO A LUZ;3106200;BELO HORIZONTE;30280170;-43,9028096;-19,9044147;3,1062E+11;Esplanada
RUA CRAVINAS  , 537;41238;28;93;13520;ESPLANADA;1678;E. E. CAMINHO A LUZ;3106200;BELO HORIZONTE;30280170;-43,9028096;-19,9044147;3,1062E+11;Esplanada
RUA CRAVINAS  , 537;41238;28;94;13520;ESPLANADA;1678;E. E. CAMINHO A LUZ;3106200;BELO HORIZONTE;30280170;-43,9028096;-19,9044147;3,1062E+11;Esplanada
RUA CRAVINAS  , 537;41238;28;87;13520;ESPLANADA;1678;E. E. CAMINHO A LUZ;3106200;BELO HORIZONTE;30280170;-43,9028096;-19,9044147;3,1062E+11;Esplanada
RUA CRAVINAS  , 537;41238;28;91;13520;ESPLANADA;1678;E. E. CAMINHO A LUZ;3106200;BELO HORIZONTE;30280170;-43,9028096;-19,9044147;3,1062E+11;Esplanada
RUA CRISPIM JACQUES, 987;41238;37;155;13228;VISTA ALEGRE;1317;ESCOLA MUNICIPAL PADRE HENRIQUE BRANDAO;3106200;BELO HORIZONTE;30514130;-44,0002426;-19,9561197;3,1062E+11;Vista Alegre
RUA CRISPIM JACQUES, 987;41238;37;158;13228;VISTA ALEGRE;1317;ESCOLA MUNICIPAL PADRE HENRIQUE BRANDAO;3106200;BELO HORIZONTE;30514130;-44,0002426;-19,9561197;3,1062E+11;Vista Alegre
RUA CRISPIM JACQUES, 987;41238;37;157;13228;VISTA ALEGRE;1317;ESCOLA MUNICIPAL PADRE HENRIQUE BRANDAO;3106200;BELO HORIZONTE;30514130;-44,0002426;-19,9561197;3,1062E+11;Vista Alegre
RUA CRISPIM JACQUES, 987;41238;37;154;13228;VISTA ALEGRE;1317;ESCOLA MUNICIPAL PADRE HENRIQUE BRANDAO;3106200;BELO HORIZONTE;30514130;-44,0002426;-19,9561197;3,1062E+11;Vista Alegre
RUA CRISPIM JACQUES, 987;41238;37;156;13228;VISTA ALEGRE;1317;ESCOLA MUNICIPAL PADRE HENRIQUE BRANDAO;3106200;BELO HORIZONTE;30514130;-44,0002426;-19,9561197;3,1062E+11;Vista Alegre
RUA CRISPIM JACQUES, 987;41238;37;282;13228;VISTA ALEGRE;1317;ESCOLA MUNICIPAL PADRE HENRIQUE BRANDAO;3106200;BELO HORIZONTE;30514130;-44,0002426;-19,9561197;3,1062E+11;Vista Alegre
RUA CRISPIM JACQUES, 987;41238;37;236;13228;VISTA ALEGRE;1317;ESCOLA MUNICIPAL PADRE HENRIQUE BRANDAO;3106200;BELO HORIZONTE;30514130;-44,0002426;-19,9561197;3,1062E+11;Vista Alegre
RUA CRISPIM JACQUES, 987;41238;37;159;13228;VISTA ALEGRE;1317;ESCOLA MUNICIPAL PADRE HENRIQUE BRANDAO;3106200;BELO HORIZONTE;30514130;-44,0002426;-19,9561197;3,1062E+11;Vista Alegre
RUA CRISPIM JACQUES, 987;41238;37;4;13228;VISTA ALEGRE;1317;ESCOLA MUNICIPAL PADRE HENRIQUE BRANDAO;3106200;BELO HORIZONTE;30514130;-44,0002426;-19,9561197;3,1062E+11;Vista Alegre
RUA CRISPIM JACQUES, 987;41238;37;160;13228;VISTA ALEGRE;1317;ESCOLA MUNICIPAL PADRE HENRIQUE BRANDAO;3106200;BELO HORIZONTE;30514130;-44,0002426;-19,9561197;3,1062E+11;Vista Alegre
RUA CRISPIM JACQUES, 987;41238;37;153;13228;VISTA ALEGRE;1317;ESCOLA MUNICIPAL PADRE HENRIQUE BRANDAO;3106200;BELO HORIZONTE;30514130;-44,0002426;-19,9561197;3,1062E+11;Vista Alegre
RUA CRISPIM JACQUES, 987;41238;37;327;13228;VISTA ALEGRE;1317;ESCOLA MUNICIPAL PADRE HENRIQUE BRANDAO;3106200;BELO HORIZONTE;30514130;-44,0002426;-19,9561197;3,1062E+11;Vista Alegre
RUA CRISPIM JACQUES, 987;41238;37;162;13228;VISTA ALEGRE;1317;ESCOLA MUNICIPAL PADRE HENRIQUE BRANDAO;3106200;BELO HORIZONTE;30514130;-44,0002426;-19,9561197;3,1062E+11;Vista Alegre
RUA CRISPIM JACQUES, 987;41238;37;161;13228;VISTA ALEGRE;1317;ESCOLA MUNICIPAL PADRE HENRIQUE BRANDAO;3106200;BELO HORIZONTE;30514130;-44,0002426;-19,9561197;3,1062E+11;Vista Alegre
RUA DA BAHIA  ,1534;41238;33;84;13361;LOURDES;1244;COLEGIO IMACULADA CONCEICAO;3106200;BELO HORIZONTE;30160011;-43,9384991;-19,9281153;3,1062E+11;Lourdes
RUA DA BAHIA  ,1534;41238;33;76;13361;LOURDES;1244;COLEGIO IMACULADA CONCEICAO;3106200;BELO HORIZONTE;30160011;-43,9384991;-19,9281153;3,1062E+11;Lourdes
RUA DA BAHIA  ,1534;41238;33;79;13361;LOURDES;1244;COLEGIO IMACULADA CONCEICAO;3106200;BELO HORIZONTE;30160011;-43,9384991;-19,9281153;3,1062E+11;Lourdes
RUA DA BAHIA  ,1534;41238;33;78;13361;LOURDES;1244;COLEGIO IMACULADA CONCEICAO;3106200;BELO HORIZONTE;30160011;-43,9384991;-19,9281153;3,1062E+11;Lourdes
RUA DA BAHIA  ,1534;41238;33;83;13361;LOURDES;1244;COLEGIO IMACULADA CONCEICAO;3106200;BELO HORIZONTE;30160011;-43,9384991;-19,9281153;3,1062E+11;Lourdes
RUA DA BAHIA  ,1534;41238;33;81;13361;LOURDES;1244;COLEGIO IMACULADA CONCEICAO;3106200;BELO HORIZONTE;30160011;-43,9384991;-19,9281153;3,1062E+11;Lourdes
RUA DA BAHIA  ,1534;41238;33;247;13361;LOURDES;1244;COLEGIO IMACULADA CONCEICAO;3106200;BELO HORIZONTE;30160011;-43,9384991;-19,9281153;3,1062E+11;Lourdes
RUA DA BAHIA  ,1534;41238;33;167;13361;LOURDES;1244;COLEGIO IMACULADA CONCEICAO;3106200;BELO HORIZONTE;30160011;-43,9384991;-19,9281153;3,1062E+11;Lourdes
RUA DA BAHIA  ,1534;41238;33;75;13361;LOURDES;1244;COLEGIO IMACULADA CONCEICAO;3106200;BELO HORIZONTE;30160011;-43,9384991;-19,9281153;3,1062E+11;Lourdes
RUA DA BAHIA  ,1534;41238;33;149;13361;LOURDES;1244;COLEGIO IMACULADA CONCEICAO;3106200;BELO HORIZONTE;30160011;-43,9384991;-19,9281153;3,1062E+11;Lourdes
RUA DA BAHIA  ,1534;41238;33;77;13361;LOURDES;1244;COLEGIO IMACULADA CONCEICAO;3106200;BELO HORIZONTE;30160011;-43,9384991;-19,9281153;3,1062E+11;Lourdes
RUA DA BAHIA  ,1534;41238;33;82;13361;LOURDES;1244;COLEGIO IMACULADA CONCEICAO;3106200;BELO HORIZONTE;30160011;-43,9384991;-19,9281153;3,1062E+11;Lourdes
RUA DA BAHIA  ,1534;41238;33;85;13361;LOURDES;1244;COLEGIO IMACULADA CONCEICAO;3106200;BELO HORIZONTE;30160011;-43,9384991;-19,9281153;3,1062E+11;Lourdes
RUA DA BAHIA  ,1534;41238;33;80;13361;LOURDES;1244;COLEGIO IMACULADA CONCEICAO;3106200;BELO HORIZONTE;30160011;-43,9384991;-19,9281153;3,1062E+11;Lourdes
RUA DA BAHIA, 2020;41238;33;103;13366;LOURDES;1350;INSTITUTO METODISTA IZABELA HENDRIX;3106200;BELO HORIZONTE;30160012;-43,9395427;-19,9324955;3,1062E+11;Lourdes
RUA DA BAHIA, 2020;41238;33;100;13366;LOURDES;1350;INSTITUTO METODISTA IZABELA HENDRIX;3106200;BELO HORIZONTE;30160012;-43,9395427;-19,9324955;3,1062E+11;Lourdes
RUA DA BAHIA, 2020;41238;33;102;13366;LOURDES;1350;INSTITUTO METODISTA IZABELA HENDRIX;3106200;BELO HORIZONTE;30160012;-43,9395427;-19,9324955;3,1062E+11;Lourdes
RUA DA BAHIA, 2020;41238;33;152;13366;LOURDES;1350;INSTITUTO METODISTA IZABELA HENDRIX;3106200;BELO HORIZONTE;30160012;-43,9395427;-19,9324955;3,1062E+11;Lourdes
RUA DA BAHIA, 2020;41238;33;253;13366;LOURDES;1350;INSTITUTO METODISTA IZABELA HENDRIX;3106200;BELO HORIZONTE;30160012;-43,9395427;-19,9324955;3,1062E+11;Lourdes
RUA DA BAHIA, 2020;41238;33;105;13366;LOURDES;1350;INSTITUTO METODISTA IZABELA HENDRIX;3106200;BELO HORIZONTE;30160012;-43,9395427;-19,9324955;3,1062E+11;Lourdes
RUA DA BAHIA, 2020;41238;33;106;13366;LOURDES;1350;INSTITUTO METODISTA IZABELA HENDRIX;3106200;BELO HORIZONTE;30160012;-43,9395427;-19,9324955;3,1062E+11;Lourdes
RUA DA BAHIA, 2020;41238;33;170;13366;LOURDES;1350;INSTITUTO METODISTA IZABELA HENDRIX;3106200;BELO HORIZONTE;30160012;-43,9395427;-19,9324955;3,1062E+11;Lourdes
RUA DA BAHIA, 2020;41238;33;101;13366;LOURDES;1350;INSTITUTO METODISTA IZABELA HENDRIX;3106200;BELO HORIZONTE;30160012;-43,9395427;-19,9324955;3,1062E+11;Lourdes
RUA DA BAHIA, 2020;41238;33;104;13366;LOURDES;1350;INSTITUTO METODISTA IZABELA HENDRIX;3106200;BELO HORIZONTE;30160012;-43,9395427;-19,9324955;3,1062E+11;Lourdes
RUA DA MATRIZ, 57;41238;38;171;13182;VENDA NOVA (CENTRO);1279;PAROQUIA SANTO ANTONIO (EX-PETER PAN);3106200;BELO HORIZONTE;31515030;-43,9565725;-19,8172948;3,1062E+11;Venda Nova
RUA DA MATRIZ, 57;41238;38;415;13182;VENDA NOVA (CENTRO);1279;PAROQUIA SANTO ANTONIO (EX-PETER PAN);3106200;BELO HORIZONTE;31515030;-43,9565725;-19,8172948;3,1062E+11;Venda Nova
RUA DA MATRIZ, 57;41238;38;223;13182;VENDA NOVA (CENTRO);1279;PAROQUIA SANTO ANTONIO (EX-PETER PAN);3106200;BELO HORIZONTE;31515030;-43,9565725;-19,8172948;3,1062E+11;Venda Nova
RUA DA MATRIZ, 57;41238;38;172;13182;VENDA NOVA (CENTRO);1279;PAROQUIA SANTO ANTONIO (EX-PETER PAN);3106200;BELO HORIZONTE;31515030;-43,9565725;-19,8172948;3,1062E+11;Venda Nova
RUA DA OLARIA , 25;41238;28;314;2,68E+17;GRANJA DOS FREITAS;1961;E. E. DOUTOR JULIO SOARES;3106200;BELO HORIZONTE;30285220;-43,9411118;-19,8468562;3,1062E+11;Sao Bernardo
RUA DA OLARIA , 25;41238;28;319;2,68E+17;GRANJA DOS FREITAS;1961;E. E. DOUTOR JULIO SOARES;3106200;BELO HORIZONTE;30285220;-43,9411118;-19,8468562;3,1062E+11;Sao Bernardo
RUA DANIEL DE CARVALHO   ,1424;41238;34;68;13336;GUTIERREZ;1309;COLEGIO REGINA PACIS;3106200;BELO HORIZONTE;30380000;-43,9595217;-19,9397211;3,1062E+11;Gutierrez
RUA DANIEL DE CARVALHO   ,1424;41238;34;267;13336;GUTIERREZ;1309;COLEGIO REGINA PACIS;3106200;BELO HORIZONTE;30380000;-43,9595217;-19,9397211;3,1062E+11;Gutierrez
RUA DANIEL DE CARVALHO   ,1424;41238;34;282;13336;GUTIERREZ;1309;COLEGIO REGINA PACIS;3106200;BELO HORIZONTE;30380000;-43,9595217;-19,9397211;3,1062E+11;Gutierrez
RUA DANIEL DE CARVALHO   ,1424;41238;34;67;13336;GUTIERREZ;1309;COLEGIO REGINA PACIS;3106200;BELO HORIZONTE;30380000;-43,9595217;-19,9397211;3,1062E+11;Gutierrez
RUA DANIEL DE CARVALHO   ,1424;41238;34;253;13336;GUTIERREZ;1309;COLEGIO REGINA PACIS;3106200;BELO HORIZONTE;30380000;-43,9595217;-19,9397211;3,1062E+11;Gutierrez
RUA DANIEL DE CARVALHO   ,1424;41238;34;69;13336;GUTIERREZ;1309;COLEGIO REGINA PACIS;3106200;BELO HORIZONTE;30380000;-43,9595217;-19,9397211;3,1062E+11;Gutierrez
RUA DANIEL DE CARVALHO   ,1424;41238;34;95;13336;GUTIERREZ;1309;COLEGIO REGINA PACIS;3106200;BELO HORIZONTE;30380000;-43,9595217;-19,9397211;3,1062E+11;Gutierrez
RUA DANIEL DE CARVALHO   ,1424;41238;34;84;13336;GUTIERREZ;1309;COLEGIO REGINA PACIS;3106200;BELO HORIZONTE;30380000;-43,9595217;-19,9397211;3,1062E+11;Gutierrez
RUA DANIEL DE CARVALHO   ,1424;41238;34;70;13336;GUTIERREZ;1309;COLEGIO REGINA PACIS;3106200;BELO HORIZONTE;30380000;-43,9595217;-19,9397211;3,1062E+11;Gutierrez
RUA DANIEL DE CARVALHO   ,1424;41238;34;94;13336;GUTIERREZ;1309;COLEGIO REGINA PACIS;3106200;BELO HORIZONTE;30380000;-43,9595217;-19,9397211;3,1062E+11;Gutierrez
RUA DANIEL DE CARVALHO   ,1424;41238;34;79;13336;GUTIERREZ;1309;COLEGIO REGINA PACIS;3106200;BELO HORIZONTE;30380000;-43,9595217;-19,9397211;3,1062E+11;Gutierrez
RUA DANIEL DE CARVALHO   ,1424;41238;34;85;13336;GUTIERREZ;1309;COLEGIO REGINA PACIS;3106200;BELO HORIZONTE;30380000;-43,9595217;-19,9397211;3,1062E+11;Gutierrez
RUA DANIEL DE CARVALHO   ,1424;41238;34;78;13336;GUTIERREZ;1309;COLEGIO REGINA PACIS;3106200;BELO HORIZONTE;30380000;-43,9595217;-19,9397211;3,1062E+11;Gutierrez
RUA DANIEL DE CARVALHO   ,1424;41238;34;83;13336;GUTIERREZ;1309;COLEGIO REGINA PACIS;3106200;BELO HORIZONTE;30380000;-43,9595217;-19,9397211;3,1062E+11;Gutierrez
RUA DANIEL LOPES FARIA   ,211;41238;36;330;13238;INDUSTRIAS;1422;SALAO PAROQUIAL DA IGREJA NOSSA SENHORA DA PIEDADE;3106200;BELO HORIZONTE;30610120;-44,00792;-19,9573595;3,1062E+11;Bairro das Industrias I
RUA DANIEL LOPES FARIA   ,211;41238;36;300;13238;INDUSTRIAS;1422;SALAO PAROQUIAL DA IGREJA NOSSA SENHORA DA PIEDADE;3106200;BELO HORIZONTE;30610120;-44,00792;-19,9573595;3,1062E+11;Bairro das Industrias I
RUA DANIEL LOPES FARIA   ,211;41238;36;251;13238;INDUSTRIAS;1422;SALAO PAROQUIAL DA IGREJA NOSSA SENHORA DA PIEDADE;3106200;BELO HORIZONTE;30610120;-44,00792;-19,9573595;3,1062E+11;Bairro das Industrias I
RUA DAS GUITARRAS  ,60;41238;29;248;13498;CONJUNTO CALIFORNIA I;1198;CENTRO EDUCACIONAL PINOQUIO;3106200;BELO HORIZONTE;30850570;-44,0079528;-19,9216434;3,1062E+11;Conjunto California I
RUA DAS GUITARRAS  ,60;41238;29;245;13498;CONJUNTO CALIFORNIA I;1198;CENTRO EDUCACIONAL PINOQUIO;3106200;BELO HORIZONTE;30850570;-44,0079528;-19,9216434;3,1062E+11;Conjunto California I
RUA DAS GUITARRAS  ,60;41238;29;253;13498;CONJUNTO CALIFORNIA I;1198;CENTRO EDUCACIONAL PINOQUIO;3106200;BELO HORIZONTE;30850570;-44,0079528;-19,9216434;3,1062E+11;Conjunto California I
RUA DAS GUITARRAS  ,60;41238;29;278;13498;CONJUNTO CALIFORNIA I;1198;CENTRO EDUCACIONAL PINOQUIO;3106200;BELO HORIZONTE;30850570;-44,0079528;-19,9216434;3,1062E+11;Conjunto California I
RUA DAS PERPETUAS   , 79;41238;36;271;13281;LINDEIA;1066;ESCOLA ESTADUAL PE JOAO BOSCO PENIDO BURNIER;3106200;BELO HORIZONTE;30690270;-44,0472924;-19,9741305;3,1062E+11;Lindeia
RUA DAS PERPETUAS   , 79;41238;36;234;13281;LINDEIA;1066;ESCOLA ESTADUAL PE JOAO BOSCO PENIDO BURNIER;3106200;BELO HORIZONTE;30690270;-44,0472924;-19,9741305;3,1062E+11;Lindeia
RUA DAS PERPETUAS   , 79;41238;36;282;13281;LINDEIA;1066;ESCOLA ESTADUAL PE JOAO BOSCO PENIDO BURNIER;3106200;BELO HORIZONTE;30690270;-44,0472924;-19,9741305;3,1062E+11;Lindeia
RUA DAS PERPETUAS   , 79;41238;36;406;13281;LINDEIA;1066;ESCOLA ESTADUAL PE JOAO BOSCO PENIDO BURNIER;3106200;BELO HORIZONTE;30690270;-44,0472924;-19,9741305;3,1062E+11;Lindeia
RUA DAS PERPETUAS   , 79;41238;36;47;13281;LINDEIA;1066;ESCOLA ESTADUAL PE JOAO BOSCO PENIDO BURNIER;3106200;BELO HORIZONTE;30690270;-44,0472924;-19,9741305;3,1062E+11;Lindeia
RUA DAS PERPETUAS   , 79;41238;36;46;13281;LINDEIA;1066;ESCOLA ESTADUAL PE JOAO BOSCO PENIDO BURNIER;3106200;BELO HORIZONTE;30690270;-44,0472924;-19,9741305;3,1062E+11;Lindeia
RUA DAS PERPETUAS   , 79;41238;36;291;13281;LINDEIA;1066;ESCOLA ESTADUAL PE JOAO BOSCO PENIDO BURNIER;3106200;BELO HORIZONTE;30690270;-44,0472924;-19,9741305;3,1062E+11;Lindeia
RUA DAS PERPETUAS   , 79;41238;36;248;13281;LINDEIA;1066;ESCOLA ESTADUAL PE JOAO BOSCO PENIDO BURNIER;3106200;BELO HORIZONTE;30690270;-44,0472924;-19,9741305;3,1062E+11;Lindeia
RUA DAS PERPETUAS   , 79;41238;36;398;13281;LINDEIA;1066;ESCOLA ESTADUAL PE JOAO BOSCO PENIDO BURNIER;3106200;BELO HORIZONTE;30690270;-44,0472924;-19,9741305;3,1062E+11;Lindeia
RUA DAS PERPETUAS   , 79;41238;36;324;13281;LINDEIA;1066;ESCOLA ESTADUAL PE JOAO BOSCO PENIDO BURNIER;3106200;BELO HORIZONTE;30690270;-44,0472924;-19,9741305;3,1062E+11;Lindeia
RUA DAS PERPETUAS   , 79;41238;36;378;13281;LINDEIA;1066;ESCOLA ESTADUAL PE JOAO BOSCO PENIDO BURNIER;3106200;BELO HORIZONTE;30690270;-44,0472924;-19,9741305;3,1062E+11;Lindeia
RUA DAS PERPETUAS   , 79;41238;36;261;13281;LINDEIA;1066;ESCOLA ESTADUAL PE JOAO BOSCO PENIDO BURNIER;3106200;BELO HORIZONTE;30690270;-44,0472924;-19,9741305;3,1062E+11;Lindeia
RUA DAVID CAMPISTA, 42;41238;33;180;13374;FLORESTA;1511;ESCOLA ESTADUAL BARAO DE MACAUBAS;3106200;BELO HORIZONTE;30150090;-43,9284501;-19,9162983;3,1062E+11;Floresta
RUA DAVID CAMPISTA, 42;41238;33;181;13374;FLORESTA;1511;ESCOLA ESTADUAL BARAO DE MACAUBAS;3106200;BELO HORIZONTE;30150090;-43,9284501;-19,9162983;3,1062E+11;Floresta
RUA DAVID CAMPISTA, 42;41238;33;179;13374;FLORESTA;1511;ESCOLA ESTADUAL BARAO DE MACAUBAS;3106200;BELO HORIZONTE;30150090;-43,9284501;-19,9162983;3,1062E+11;Floresta
RUA DAVID CAMPISTA, 42;41238;33;193;13374;FLORESTA;1511;ESCOLA ESTADUAL BARAO DE MACAUBAS;3106200;BELO HORIZONTE;30150090;-43,9284501;-19,9162983;3,1062E+11;Floresta
RUA DAVID CAMPISTA, 42;41238;33;183;13374;FLORESTA;1511;ESCOLA ESTADUAL BARAO DE MACAUBAS;3106200;BELO HORIZONTE;30150090;-43,9284501;-19,9162983;3,1062E+11;Floresta
RUA DAVID CAMPISTA, 42;41238;33;184;13374;FLORESTA;1511;ESCOLA ESTADUAL BARAO DE MACAUBAS;3106200;BELO HORIZONTE;30150090;-43,9284501;-19,9162983;3,1062E+11;Floresta
RUA DAVID CAMPISTA, 42;41238;33;194;13374;FLORESTA;1511;ESCOLA ESTADUAL BARAO DE MACAUBAS;3106200;BELO HORIZONTE;30150090;-43,9284501;-19,9162983;3,1062E+11;Floresta
RUA DAVID CAMPISTA, 42;41238;33;182;13374;FLORESTA;1511;ESCOLA ESTADUAL BARAO DE MACAUBAS;3106200;BELO HORIZONTE;30150090;-43,9284501;-19,9162983;3,1062E+11;Floresta
RUA DAVID CAMPISTA, 42;41238;33;187;13374;FLORESTA;1511;ESCOLA ESTADUAL BARAO DE MACAUBAS;3106200;BELO HORIZONTE;30150090;-43,9284501;-19,9162983;3,1062E+11;Floresta
RUA DAVID CAMPISTA, 42;41238;33;188;13374;FLORESTA;1511;ESCOLA ESTADUAL BARAO DE MACAUBAS;3106200;BELO HORIZONTE;30150090;-43,9284501;-19,9162983;3,1062E+11;Floresta
RUA DAVID CAMPISTA, 42;41238;33;189;13374;FLORESTA;1511;ESCOLA ESTADUAL BARAO DE MACAUBAS;3106200;BELO HORIZONTE;30150090;-43,9284501;-19,9162983;3,1062E+11;Floresta
RUA DAVID CAMPISTA, 42;41238;33;186;13374;FLORESTA;1511;ESCOLA ESTADUAL BARAO DE MACAUBAS;3106200;BELO HORIZONTE;30150090;-43,9284501;-19,9162983;3,1062E+11;Floresta
RUA DAVID CAMPISTA, 42;41238;33;191;13374;FLORESTA;1511;ESCOLA ESTADUAL BARAO DE MACAUBAS;3106200;BELO HORIZONTE;30150090;-43,9284501;-19,9162983;3,1062E+11;Floresta
RUA DAVID CAMPISTA, 42;41238;33;178;13374;FLORESTA;1511;ESCOLA ESTADUAL BARAO DE MACAUBAS;3106200;BELO HORIZONTE;30150090;-43,9284501;-19,9162983;3,1062E+11;Floresta
RUA DAVID CAMPISTA, 42;41238;33;192;13374;FLORESTA;1511;ESCOLA ESTADUAL BARAO DE MACAUBAS;3106200;BELO HORIZONTE;30150090;-43,9284501;-19,9162983;3,1062E+11;Floresta
RUA DAVID CAMPISTA, 42;41238;33;185;13374;FLORESTA;1511;ESCOLA ESTADUAL BARAO DE MACAUBAS;3106200;BELO HORIZONTE;30150090;-43,9284501;-19,9162983;3,1062E+11;Floresta
RUA DAVID CAMPISTA, 42;41238;33;190;13374;FLORESTA;1511;ESCOLA ESTADUAL BARAO DE MACAUBAS;3106200;BELO HORIZONTE;30150090;-43,9284501;-19,9162983;3,1062E+11;Floresta
RUA DAVID CAMPISTA, 42;41238;33;176;13374;FLORESTA;1511;ESCOLA ESTADUAL BARAO DE MACAUBAS;3106200;BELO HORIZONTE;30150090;-43,9284501;-19,9162983;3,1062E+11;Floresta
RUA DAVID CAMPISTA, 42;41238;33;177;13374;FLORESTA;1511;ESCOLA ESTADUAL BARAO DE MACAUBAS;3106200;BELO HORIZONTE;30150090;-43,9284501;-19,9162983;3,1062E+11;Floresta
RUA DAVID CANABARRO   ,018;41238;39;290;13158;CAMPO ALEGRE;1171;ESCOLA MUNICIPAL MINERVINA AUGUSTA;3106200;BELO HORIZONTE;31730000;-43,9467946;-19,8294608;3,1062E+11;Campo Alegre
RUA DAVID CANABARRO   ,018;41238;39;442;13158;CAMPO ALEGRE;1171;ESCOLA MUNICIPAL MINERVINA AUGUSTA;3106200;BELO HORIZONTE;31730000;-43,9467946;-19,8294608;3,1062E+11;Campo Alegre
RUA DAVID CANABARRO   ,018;41238;39;103;13158;CAMPO ALEGRE;1171;ESCOLA MUNICIPAL MINERVINA AUGUSTA;3106200;BELO HORIZONTE;31730000;-43,9467946;-19,8294608;3,1062E+11;Campo Alegre
