DS_ENDEREC;CD_LOCALID;NM_LOCALID;NR_ZONA;NR_SECAO;NM_BAIRRO_;NR_LOCAL_V;NM_LOCAL_V;CD_CEP_LOC;lon;lat;CD_GEOCODB;NM_BAIRRO
RUA DOS ESTAMPADORES 985;60011;RIO DE JANEIRO;238;53;BANGU;1104;ESCOLA WALDIR AZEVEDO FRANCO;21820100;-43,4703962;-22,8868521;3,30456E+11;Bangu
RUA DOS ESTAMPADORES 985;60011;RIO DE JANEIRO;238;50;BANGU;1104;ESCOLA WALDIR AZEVEDO FRANCO;21820100;-43,4703962;-22,8868521;3,30456E+11;Bangu
RUA DOS INVALIDOS 121;60011;RIO DE JANEIRO;204;19;CENTRO;1058;COLEGIO SOUZA AGUIAR;20231041;-43,1847489;-22,9115736;3,30456E+11;Centro
RUA DOS INVALIDOS 121;60011;RIO DE JANEIRO;204;23;CENTRO;1058;COLEGIO SOUZA AGUIAR;20231041;-43,1847489;-22,9115736;3,30456E+11;Centro
RUA DOS INVALIDOS 121;60011;RIO DE JANEIRO;204;26;CENTRO;1058;COLEGIO SOUZA AGUIAR;20231041;-43,1847489;-22,9115736;3,30456E+11;Centro
RUA DOS INVALIDOS 121;60011;RIO DE JANEIRO;204;20;CENTRO;1058;COLEGIO SOUZA AGUIAR;20231041;-43,1847489;-22,9115736;3,30456E+11;Centro
RUA DOS INVALIDOS 121;60011;RIO DE JANEIRO;204;22;CENTRO;1058;COLEGIO SOUZA AGUIAR;20231041;-43,1847489;-22,9115736;3,30456E+11;Centro
RUA DOS INVALIDOS 121;60011;RIO DE JANEIRO;204;24;CENTRO;1058;COLEGIO SOUZA AGUIAR;20231041;-43,1847489;-22,9115736;3,30456E+11;Centro
RUA DOS INVALIDOS 121;60011;RIO DE JANEIRO;204;25;CENTRO;1058;COLEGIO SOUZA AGUIAR;20231041;-43,1847489;-22,9115736;3,30456E+11;Centro
RUA DOS INVALIDOS 121;60011;RIO DE JANEIRO;204;21;CENTRO;1058;COLEGIO SOUZA AGUIAR;20231041;-43,1847489;-22,9115736;3,30456E+11;Centro
RUA DOS LIMADORES S/N;60011;RIO DE JANEIRO;238;31;BANGU;1066;ESCOLA MUNICIPAL NACOES UNIDAS;11111111;-43,4761214;-22,8852154;3,30456E+11;Bangu
RUA DOS LIMADORES S/N;60011;RIO DE JANEIRO;238;96;BANGU;1066;ESCOLA MUNICIPAL NACOES UNIDAS;11111111;-43,4761214;-22,8852154;3,30456E+11;Bangu
RUA DOS LIMADORES S/N;60011;RIO DE JANEIRO;238;30;BANGU;1066;ESCOLA MUNICIPAL NACOES UNIDAS;11111111;-43,4761214;-22,8852154;3,30456E+11;Bangu
RUA DOS LIMADORES S/N;60011;RIO DE JANEIRO;238;87;BANGU;1066;ESCOLA MUNICIPAL NACOES UNIDAS;11111111;-43,4761214;-22,8852154;3,30456E+11;Bangu
RUA DOS LIMADORES S/N;60011;RIO DE JANEIRO;238;32;BANGU;1066;ESCOLA MUNICIPAL NACOES UNIDAS;11111111;-43,4761214;-22,8852154;3,30456E+11;Bangu
RUA DOS LIMADORES S/N;60011;RIO DE JANEIRO;238;85;BANGU;1066;ESCOLA MUNICIPAL NACOES UNIDAS;11111111;-43,4761214;-22,8852154;3,30456E+11;Bangu
RUA DOS LIMADORES S/N;60011;RIO DE JANEIRO;238;77;BANGU;1066;ESCOLA MUNICIPAL NACOES UNIDAS;11111111;-43,4761214;-22,8852154;3,30456E+11;Bangu
RUA DOS LIMADORES S/N;60011;RIO DE JANEIRO;238;92;BANGU;1066;ESCOLA MUNICIPAL NACOES UNIDAS;11111111;-43,4761214;-22,8852154;3,30456E+11;Bangu
RUA DOS LIMADORES S/N;60011;RIO DE JANEIRO;238;33;BANGU;1066;ESCOLA MUNICIPAL NACOES UNIDAS;11111111;-43,4761214;-22,8852154;3,30456E+11;Bangu
RUA DOS LIMADORES S/N;60011;RIO DE JANEIRO;238;34;BANGU;1066;ESCOLA MUNICIPAL NACOES UNIDAS;11111111;-43,4761214;-22,8852154;3,30456E+11;Bangu
RUA DOS LIMADORES S/N;60011;RIO DE JANEIRO;238;89;BANGU;1066;ESCOLA MUNICIPAL NACOES UNIDAS;11111111;-43,4761214;-22,8852154;3,30456E+11;Bangu
RUA DOS LIMITES S/N;60011;RIO DE JANEIRO;233;6;REALENGO;1023;E.M.ESTADO DE ISRAEL;21715150;-43,4384731;-22,8836341;3,30456E+11;Realengo
RUA DOS LIMITES S/N;60011;RIO DE JANEIRO;233;7;REALENGO;1023;E.M.ESTADO DE ISRAEL;21715150;-43,4384731;-22,8836341;3,30456E+11;Realengo
RUA DOS LIMITES S/N;60011;RIO DE JANEIRO;233;8;REALENGO;1023;E.M.ESTADO DE ISRAEL;21715150;-43,4384731;-22,8836341;3,30456E+11;Realengo
RUA DOS LIMITES S/N;60011;RIO DE JANEIRO;233;9;REALENGO;1023;E.M.ESTADO DE ISRAEL;21715150;-43,4384731;-22,8836341;3,30456E+11;Realengo
RUA DOS LIMITES S/N;60011;RIO DE JANEIRO;233;10;REALENGO;1023;E.M.ESTADO DE ISRAEL;21715150;-43,4384731;-22,8836341;3,30456E+11;Realengo
RUA DOS LIMITES S/N;60011;RIO DE JANEIRO;233;11;REALENGO;1023;E.M.ESTADO DE ISRAEL;21715150;-43,4384731;-22,8836341;3,30456E+11;Realengo
RUA DOS LIMITES S/N;60011;RIO DE JANEIRO;233;12;REALENGO;1023;E.M.ESTADO DE ISRAEL;21715150;-43,4384731;-22,8836341;3,30456E+11;Realengo
RUA DOS LIMITES S/N;60011;RIO DE JANEIRO;233;13;REALENGO;1023;E.M.ESTADO DE ISRAEL;21715150;-43,4384731;-22,8836341;3,30456E+11;Realengo
RUA DOS LIMITES S/N;60011;RIO DE JANEIRO;233;83;REALENGO;1023;E.M.ESTADO DE ISRAEL;21715150;-43,4384731;-22,8836341;3,30456E+11;Realengo
RUA DOS LIMITES S/N;60011;RIO DE JANEIRO;233;97;REALENGO;1023;E.M.ESTADO DE ISRAEL;21715150;-43,4384731;-22,8836341;3,30456E+11;Realengo
RUA DOS LIMITES S/N;60011;RIO DE JANEIRO;233;87;REALENGO;1023;E.M.ESTADO DE ISRAEL;21715150;-43,4384731;-22,8836341;3,30456E+11;Realengo
RUA DOS LIRIOS 46;60011;RIO DE JANEIRO;118;97;CAVALCANTI;1171;ESCOLA ROSTHAN PEDRO FARIAS;21370340;-43,3150598;-22,8683447;3,30456E+11;Cavalcanti
RUA DOS LIRIOS 46;60011;RIO DE JANEIRO;118;98;CAVALCANTI;1171;ESCOLA ROSTHAN PEDRO FARIAS;21370340;-43,3150598;-22,8683447;3,30456E+11;Cavalcanti
RUA DOS LIRIOS 46;60011;RIO DE JANEIRO;118;99;CAVALCANTI;1171;ESCOLA ROSTHAN PEDRO FARIAS;21370340;-43,3150598;-22,8683447;3,30456E+11;Cavalcanti
RUA DOS LIRIOS 46;60011;RIO DE JANEIRO;118;100;CAVALCANTI;1171;ESCOLA ROSTHAN PEDRO FARIAS;21370340;-43,3150598;-22,8683447;3,30456E+11;Cavalcanti
RUA DOS LIRIOS 46;60011;RIO DE JANEIRO;118;101;CAVALCANTI;1171;ESCOLA ROSTHAN PEDRO FARIAS;21370340;-43,3150598;-22,8683447;3,30456E+11;Cavalcanti
RUA DOS LIRIOS 46;60011;RIO DE JANEIRO;118;102;CAVALCANTI;1171;ESCOLA ROSTHAN PEDRO FARIAS;21370340;-43,3150598;-22,8683447;3,30456E+11;Cavalcanti
RUA DOS LIRIOS 46;60011;RIO DE JANEIRO;118;103;CAVALCANTI;1171;ESCOLA ROSTHAN PEDRO FARIAS;21370340;-43,3150598;-22,8683447;3,30456E+11;Cavalcanti
RUA DOS LIRIOS 46;60011;RIO DE JANEIRO;118;104;CAVALCANTI;1171;ESCOLA ROSTHAN PEDRO FARIAS;21370340;-43,3150598;-22,8683447;3,30456E+11;Cavalcanti
RUA DOS LIRIOS 46;60011;RIO DE JANEIRO;118;96;CAVALCANTI;1171;ESCOLA ROSTHAN PEDRO FARIAS;21370340;-43,3150598;-22,8683447;3,30456E+11;Cavalcanti
RUA DOS LIRIOS 46;60011;RIO DE JANEIRO;118;105;CAVALCANTI;1171;ESCOLA ROSTHAN PEDRO FARIAS;21370340;-43,3150598;-22,8683447;3,30456E+11;Cavalcanti
RUA DOS LIRIOS 46;60011;RIO DE JANEIRO;118;106;CAVALCANTI;1171;ESCOLA ROSTHAN PEDRO FARIAS;21370340;-43,3150598;-22,8683447;3,30456E+11;Cavalcanti
RUA DOS LIRIOS 46;60011;RIO DE JANEIRO;118;107;CAVALCANTI;1171;ESCOLA ROSTHAN PEDRO FARIAS;21370340;-43,3150598;-22,8683447;3,30456E+11;Cavalcanti
RUA DOS PRAZERES S/N;60011;RIO DE JANEIRO;180;181;TAQUARA;1210;ESCOLA MUNICIPAL BRIGADEIRO SCHORDCHT;22710040;-43,3714205;-22,9282971;3,30456E+11;Taquara
RUA DOS PRAZERES S/N;60011;RIO DE JANEIRO;180;192;TAQUARA;1210;ESCOLA MUNICIPAL BRIGADEIRO SCHORDCHT;22710040;-43,3714205;-22,9282971;3,30456E+11;Taquara
RUA DOS PRAZERES S/N;60011;RIO DE JANEIRO;180;193;TAQUARA;1210;ESCOLA MUNICIPAL BRIGADEIRO SCHORDCHT;22710040;-43,3714205;-22,9282971;3,30456E+11;Taquara
RUA DOS PRAZERES S/N;60011;RIO DE JANEIRO;180;189;TAQUARA;1210;ESCOLA MUNICIPAL BRIGADEIRO SCHORDCHT;22710040;-43,3714205;-22,9282971;3,30456E+11;Taquara
RUA DOS PRAZERES S/N;60011;RIO DE JANEIRO;180;190;TAQUARA;1210;ESCOLA MUNICIPAL BRIGADEIRO SCHORDCHT;22710040;-43,3714205;-22,9282971;3,30456E+11;Taquara
RUA DOS PRAZERES S/N;60011;RIO DE JANEIRO;180;191;TAQUARA;1210;ESCOLA MUNICIPAL BRIGADEIRO SCHORDCHT;22710040;-43,3714205;-22,9282971;3,30456E+11;Taquara
RUA DOS PRAZERES S/N;60011;RIO DE JANEIRO;180;183;TAQUARA;1210;ESCOLA MUNICIPAL BRIGADEIRO SCHORDCHT;22710040;-43,3714205;-22,9282971;3,30456E+11;Taquara
RUA DOS PRAZERES S/N;60011;RIO DE JANEIRO;180;184;TAQUARA;1210;ESCOLA MUNICIPAL BRIGADEIRO SCHORDCHT;22710040;-43,3714205;-22,9282971;3,30456E+11;Taquara
RUA DOS PRAZERES S/N;60011;RIO DE JANEIRO;180;185;TAQUARA;1210;ESCOLA MUNICIPAL BRIGADEIRO SCHORDCHT;22710040;-43,3714205;-22,9282971;3,30456E+11;Taquara
RUA DOS PRAZERES S/N;60011;RIO DE JANEIRO;180;182;TAQUARA;1210;ESCOLA MUNICIPAL BRIGADEIRO SCHORDCHT;22710040;-43,3714205;-22,9282971;3,30456E+11;Taquara
RUA DOS PRAZERES S/N;60011;RIO DE JANEIRO;180;187;TAQUARA;1210;ESCOLA MUNICIPAL BRIGADEIRO SCHORDCHT;22710040;-43,3714205;-22,9282971;3,30456E+11;Taquara
RUA DOS PRAZERES S/N;60011;RIO DE JANEIRO;180;188;TAQUARA;1210;ESCOLA MUNICIPAL BRIGADEIRO SCHORDCHT;22710040;-43,3714205;-22,9282971;3,30456E+11;Taquara
RUA DOS PRAZERES S/N;60011;RIO DE JANEIRO;180;186;TAQUARA;1210;ESCOLA MUNICIPAL BRIGADEIRO SCHORDCHT;22710040;-43,3714205;-22,9282971;3,30456E+11;Taquara
RUA DOS PRAZERES S/N;60011;RIO DE JANEIRO;180;194;TAQUARA;1210;ESCOLA MUNICIPAL BRIGADEIRO SCHORDCHT;22710040;-43,3714205;-22,9282971;3,30456E+11;Taquara
RUA DOS ROMEIROS 132-A;60011;RIO DE JANEIRO;188;85;PENHA;1228;UNIBANCO;21070090;-43,2785978;-22,8406604;3,30456E+11;Penha
RUA DOS RUBIS 941;60011;RIO DE JANEIRO;219;115;ROCHA MIRANDA;1171;ESCOLA PIO XII;21510011;-43,3510559;-22,8461261;3,30456E+11;Rocha Miranda
RUA DOS RUBIS 941;60011;RIO DE JANEIRO;219;114;ROCHA MIRANDA;1171;ESCOLA PIO XII;21510011;-43,3510559;-22,8461261;3,30456E+11;Rocha Miranda
RUA DOS RUBIS 941;60011;RIO DE JANEIRO;219;117;ROCHA MIRANDA;1171;ESCOLA PIO XII;21510011;-43,3510559;-22,8461261;3,30456E+11;Rocha Miranda
RUA DOS RUBIS 941;60011;RIO DE JANEIRO;219;118;ROCHA MIRANDA;1171;ESCOLA PIO XII;21510011;-43,3510559;-22,8461261;3,30456E+11;Rocha Miranda
RUA DOS RUBIS 941;60011;RIO DE JANEIRO;219;116;ROCHA MIRANDA;1171;ESCOLA PIO XII;21510011;-43,3510559;-22,8461261;3,30456E+11;Rocha Miranda
RUA DOS TOPAZIOS 375;60011;RIO DE JANEIRO;219;31;ROCHA MIRANDA;1058;COLEGIO SALESIANO;21540020;-43,3479196;-22,8517094;3,30456E+11;Rocha Miranda
RUA DOS TOPAZIOS 375;60011;RIO DE JANEIRO;219;32;ROCHA MIRANDA;1058;COLEGIO SALESIANO;21540020;-43,3479196;-22,8517094;3,30456E+11;Rocha Miranda
RUA DOS TOPAZIOS 375;60011;RIO DE JANEIRO;219;35;ROCHA MIRANDA;1058;COLEGIO SALESIANO;21540020;-43,3479196;-22,8517094;3,30456E+11;Rocha Miranda
RUA DOS TOPAZIOS 375;60011;RIO DE JANEIRO;219;36;ROCHA MIRANDA;1058;COLEGIO SALESIANO;21540020;-43,3479196;-22,8517094;3,30456E+11;Rocha Miranda
RUA DOS TOPAZIOS 375;60011;RIO DE JANEIRO;219;33;ROCHA MIRANDA;1058;COLEGIO SALESIANO;21540020;-43,3479196;-22,8517094;3,30456E+11;Rocha Miranda
RUA DOS TOPAZIOS 375;60011;RIO DE JANEIRO;219;39;ROCHA MIRANDA;1058;COLEGIO SALESIANO;21540020;-43,3479196;-22,8517094;3,30456E+11;Rocha Miranda
RUA DOS TOPAZIOS 375;60011;RIO DE JANEIRO;219;37;ROCHA MIRANDA;1058;COLEGIO SALESIANO;21540020;-43,3479196;-22,8517094;3,30456E+11;Rocha Miranda
RUA DOS TOPAZIOS 375;60011;RIO DE JANEIRO;219;38;ROCHA MIRANDA;1058;COLEGIO SALESIANO;21540020;-43,3479196;-22,8517094;3,30456E+11;Rocha Miranda
RUA DOS TOPAZIOS 375;60011;RIO DE JANEIRO;219;34;ROCHA MIRANDA;1058;COLEGIO SALESIANO;21540020;-43,3479196;-22,8517094;3,30456E+11;Rocha Miranda
RUA DOUTOR NICANOR, 34;60011;RIO DE JANEIRO;168;76;INHAUMA;1171;INSTITUTO EDUCACIONAL NOVA VIDA - IENV;20765120;-43,2833826;-22,87362;3,30456E+11;Inhauma
RUA DOUTOR NICANOR, 34;60011;RIO DE JANEIRO;168;80;INHAUMA;1171;INSTITUTO EDUCACIONAL NOVA VIDA - IENV;20765120;-43,2833826;-22,87362;3,30456E+11;Inhauma
RUA DOUTOR NICANOR, 34;60011;RIO DE JANEIRO;168;78;INHAUMA;1171;INSTITUTO EDUCACIONAL NOVA VIDA - IENV;20765120;-43,2833826;-22,87362;3,30456E+11;Inhauma
RUA DOUTOR NICANOR, 34;60011;RIO DE JANEIRO;168;79;INHAUMA;1171;INSTITUTO EDUCACIONAL NOVA VIDA - IENV;20765120;-43,2833826;-22,87362;3,30456E+11;Inhauma
RUA DOUTOR NICANOR, 34;60011;RIO DE JANEIRO;168;77;INHAUMA;1171;INSTITUTO EDUCACIONAL NOVA VIDA - IENV;20765120;-43,2833826;-22,87362;3,30456E+11;Inhauma
RUA DOUTOR NICANOR, 34;60011;RIO DE JANEIRO;168;81;INHAUMA;1171;INSTITUTO EDUCACIONAL NOVA VIDA - IENV;20765120;-43,2833826;-22,87362;3,30456E+11;Inhauma
PRACA DR. JOSE PONTES S/N;60011;RIO DE JANEIRO;235;31;MAGALH?ES BASTOS;1040;ESCOLA MUNICIPAL ARACY MUNIZ FREIRE;21750060;-43,41193;-22,880046;3,30456E+11;Magalhaes Bastos
PRACA DR. JOSE PONTES S/N;60011;RIO DE JANEIRO;235;32;MAGALH?ES BASTOS;1040;ESCOLA MUNICIPAL ARACY MUNIZ FREIRE;21750060;-43,41193;-22,880046;3,30456E+11;Magalhaes Bastos
RUA SOLDADO SERVINO MENGAROA 260;60011;RIO DE JANEIRO;190;28;VILA KOSMOS;1040;ESCOLA MUNICIPAL CECILIA MEIRELES;21210840;-43,303738;-22,849419;3,30456E+11;Vila Kosmos
RUA SOLDADO SERVINO MENGAROA 260;60011;RIO DE JANEIRO;190;29;VILA KOSMOS;1040;ESCOLA MUNICIPAL CECILIA MEIRELES;21210840;-43,303738;-22,849419;3,30456E+11;Vila Kosmos
RUA DOUTOR XAVIER SIGAUD 290;60011;RIO DE JANEIRO;166;87;URCA;1201;UNIVERSIDADE DO RIO DE JANEIRO UNI-RIO;22290240;-43,1733189;-22,9535324;3,30456E+11;Urca
RUA DOUTOR XAVIER SIGAUD 290;60011;RIO DE JANEIRO;166;86;URCA;1201;UNIVERSIDADE DO RIO DE JANEIRO UNI-RIO;22290240;-43,1733189;-22,9535324;3,30456E+11;Urca
RUA DOZE DE FEVEREIRO, S/N_;60011;RIO DE JANEIRO;124;262;BANGU;1392;F?RUM REGIONAL DE BANGU;21810050;-43,4622614;-22,8802266;3,30456E+11;Bangu
RUA DOZE DE FEVEREIRO, S/N_;60011;RIO DE JANEIRO;124;259;BANGU;1392;F?RUM REGIONAL DE BANGU;21810050;-43,4622614;-22,8802266;3,30456E+11;Bangu
RUA DOZE DE FEVEREIRO, S/N_;60011;RIO DE JANEIRO;124;260;BANGU;1392;F?RUM REGIONAL DE BANGU;21810050;-43,4622614;-22,8802266;3,30456E+11;Bangu
RUA DOZE DE FEVEREIRO, S/N_;60011;RIO DE JANEIRO;124;261;BANGU;1392;F?RUM REGIONAL DE BANGU;21810050;-43,4622614;-22,8802266;3,30456E+11;Bangu
RUA DOZE DE FEVEREIRO, S/N_;60011;RIO DE JANEIRO;124;263;BANGU;1392;F?RUM REGIONAL DE BANGU;21810050;-43,4622614;-22,8802266;3,30456E+11;Bangu
RUA DR. AGRA 115;60011;RIO DE JANEIRO;229;1;CATUMBI;1015;EDUCANDARIO NOSSA SENHORA DE NAZARETH;20251080;-43,1949266;-22,9206409;3,30456E+11;Catumbi
RUA DR. AGRA 115;60011;RIO DE JANEIRO;229;2;CATUMBI;1015;EDUCANDARIO NOSSA SENHORA DE NAZARETH;20251080;-43,1949266;-22,9206409;3,30456E+11;Catumbi
RUA DR. AGRA 115;60011;RIO DE JANEIRO;229;3;CATUMBI;1015;EDUCANDARIO NOSSA SENHORA DE NAZARETH;20251080;-43,1949266;-22,9206409;3,30456E+11;Catumbi
RUA DR. AGRA 115;60011;RIO DE JANEIRO;229;4;CATUMBI;1015;EDUCANDARIO NOSSA SENHORA DE NAZARETH;20251080;-43,1949266;-22,9206409;3,30456E+11;Catumbi
RUA DR. AGRA 115;60011;RIO DE JANEIRO;229;5;CATUMBI;1015;EDUCANDARIO NOSSA SENHORA DE NAZARETH;20251080;-43,1949266;-22,9206409;3,30456E+11;Catumbi
RUA DR. AGRA 115;60011;RIO DE JANEIRO;229;6;CATUMBI;1015;EDUCANDARIO NOSSA SENHORA DE NAZARETH;20251080;-43,1949266;-22,9206409;3,30456E+11;Catumbi
RUA DR. AGRA 115;60011;RIO DE JANEIRO;229;24;CATUMBI;1015;EDUCANDARIO NOSSA SENHORA DE NAZARETH;20251080;-43,1949266;-22,9206409;3,30456E+11;Catumbi
RUA DR. AGRA 115;60011;RIO DE JANEIRO;229;25;CATUMBI;1015;EDUCANDARIO NOSSA SENHORA DE NAZARETH;20251080;-43,1949266;-22,9206409;3,30456E+11;Catumbi
RUA DR. AGRA 115;60011;RIO DE JANEIRO;229;26;CATUMBI;1015;EDUCANDARIO NOSSA SENHORA DE NAZARETH;20251080;-43,1949266;-22,9206409;3,30456E+11;Catumbi
RUA DR. AGRA 115;60011;RIO DE JANEIRO;229;23;CATUMBI;1015;EDUCANDARIO NOSSA SENHORA DE NAZARETH;20251080;-43,1949266;-22,9206409;3,30456E+11;Catumbi
RUA DR. AGRA 115;60011;RIO DE JANEIRO;229;27;CATUMBI;1015;EDUCANDARIO NOSSA SENHORA DE NAZARETH;20251080;-43,1949266;-22,9206409;3,30456E+11;Catumbi
RUA DR. GARNIER 610;60011;RIO DE JANEIRO;8;58;ROCHA;1295;IGREJA BATISTA DO ROCHA;20975000;-43,2494358;-22,8960181;3,30456E+11;Rocha
RUA DR. GARNIER 610;60011;RIO DE JANEIRO;8;54;ROCHA;1295;IGREJA BATISTA DO ROCHA;20975000;-43,2494358;-22,8960181;3,30456E+11;Rocha
RUA DR. GARNIER 610;60011;RIO DE JANEIRO;8;56;ROCHA;1295;IGREJA BATISTA DO ROCHA;20975000;-43,2494358;-22,8960181;3,30456E+11;Rocha
RUA DR. GARNIER 610;60011;RIO DE JANEIRO;8;59;ROCHA;1295;IGREJA BATISTA DO ROCHA;20975000;-43,2494358;-22,8960181;3,30456E+11;Rocha
RUA DR. GARNIER 610;60011;RIO DE JANEIRO;8;55;ROCHA;1295;IGREJA BATISTA DO ROCHA;20975000;-43,2494358;-22,8960181;3,30456E+11;Rocha
RUA DR. GARNIER 610;60011;RIO DE JANEIRO;8;57;ROCHA;1295;IGREJA BATISTA DO ROCHA;20975000;-43,2494358;-22,8960181;3,30456E+11;Rocha
RUA DR. GARNIER 610;60011;RIO DE JANEIRO;8;386;ROCHA;1295;IGREJA BATISTA DO ROCHA;20975000;-43,2494358;-22,8960181;3,30456E+11;Rocha
RUA DR. JOSE THOMAS 1000;60011;RIO DE JANEIRO;220;73;PAVUNA;1120;ESCOLA MUNICIPAL ESCULTOR LEAO VELOSO;21520020;-43,3601819;-22,8176406;3,30456E+11;Pavuna
RUA DR. JOSE THOMAS 1000;60011;RIO DE JANEIRO;220;72;PAVUNA;1120;ESCOLA MUNICIPAL ESCULTOR LEAO VELOSO;21520020;-43,3601819;-22,8176406;3,30456E+11;Pavuna
RUA DR. JOSE THOMAS 1000;60011;RIO DE JANEIRO;220;71;PAVUNA;1120;ESCOLA MUNICIPAL ESCULTOR LEAO VELOSO;21520020;-43,3601819;-22,8176406;3,30456E+11;Pavuna
RUA DR. JOSE THOMAS 1000;60011;RIO DE JANEIRO;220;77;PAVUNA;1120;ESCOLA MUNICIPAL ESCULTOR LEAO VELOSO;21520020;-43,3601819;-22,8176406;3,30456E+11;Pavuna
RUA DR. JOSE THOMAS 1000;60011;RIO DE JANEIRO;220;74;PAVUNA;1120;ESCOLA MUNICIPAL ESCULTOR LEAO VELOSO;21520020;-43,3601819;-22,8176406;3,30456E+11;Pavuna
RUA DR. JOSE THOMAS 1000;60011;RIO DE JANEIRO;220;106;PAVUNA;1120;ESCOLA MUNICIPAL ESCULTOR LEAO VELOSO;21520020;-43,3601819;-22,8176406;3,30456E+11;Pavuna
RUA DR. JOSE THOMAS 1000;60011;RIO DE JANEIRO;220;76;PAVUNA;1120;ESCOLA MUNICIPAL ESCULTOR LEAO VELOSO;21520020;-43,3601819;-22,8176406;3,30456E+11;Pavuna
RUA DR. JOSE THOMAS 1000;60011;RIO DE JANEIRO;220;75;PAVUNA;1120;ESCOLA MUNICIPAL ESCULTOR LEAO VELOSO;21520020;-43,3601819;-22,8176406;3,30456E+11;Pavuna
RUA DR. MANOEL COTRIM 195;60011;RIO DE JANEIRO;8;40;JACAR?;1112;SENAI;20961040;-43,258516;-22,8973151;3,30456E+11;Sampaio
RUA DR. MANOEL COTRIM 195;60011;RIO DE JANEIRO;8;90;JACAR?;1112;SENAI;20961040;-43,258516;-22,8973151;3,30456E+11;Sampaio
RUA DR. MANOEL COTRIM 195;60011;RIO DE JANEIRO;8;89;JACAR?;1112;SENAI;20961040;-43,258516;-22,8973151;3,30456E+11;Sampaio
RUA DR. MANOEL COTRIM 195;60011;RIO DE JANEIRO;8;390;JACAR?;1112;SENAI;20961040;-43,258516;-22,8973151;3,30456E+11;Sampaio
RUA DR. MANOEL COTRIM 195;60011;RIO DE JANEIRO;8;201;JACAR?;1112;SENAI;20961040;-43,258516;-22,8973151;3,30456E+11;Sampaio
RUA DR. MANOEL COTRIM 195;60011;RIO DE JANEIRO;8;83;JACAR?;1112;SENAI;20961040;-43,258516;-22,8973151;3,30456E+11;Sampaio
RUA DR. MANOEL COTRIM 195;60011;RIO DE JANEIRO;8;84;JACAR?;1112;SENAI;20961040;-43,258516;-22,8973151;3,30456E+11;Sampaio
RUA DR. MANOEL COTRIM 195;60011;RIO DE JANEIRO;8;86;JACAR?;1112;SENAI;20961040;-43,258516;-22,8973151;3,30456E+11;Sampaio
RUA DR. MANOEL COTRIM 195;60011;RIO DE JANEIRO;8;41;JACAR?;1112;SENAI;20961040;-43,258516;-22,8973151;3,30456E+11;Sampaio
RUA DR. MANOEL COTRIM 195;60011;RIO DE JANEIRO;8;88;JACAR?;1112;SENAI;20961040;-43,258516;-22,8973151;3,30456E+11;Sampaio
RUA DR. MANOEL COTRIM 195;60011;RIO DE JANEIRO;8;385;JACAR?;1112;SENAI;20961040;-43,258516;-22,8973151;3,30456E+11;Sampaio
RUA DR. MANOEL COTRIM 195;60011;RIO DE JANEIRO;8;196;JACAR?;1112;SENAI;20961040;-43,258516;-22,8973151;3,30456E+11;Sampaio
RUA DR. MANOEL COTRIM 195;60011;RIO DE JANEIRO;8;91;JACAR?;1112;SENAI;20961040;-43,258516;-22,8973151;3,30456E+11;Sampaio
RUA DR. MANOEL COTRIM 195;60011;RIO DE JANEIRO;8;189;JACAR?;1112;SENAI;20961040;-43,258516;-22,8973151;3,30456E+11;Sampaio
RUA DR. MANOEL COTRIM 195;60011;RIO DE JANEIRO;8;87;JACAR?;1112;SENAI;20961040;-43,258516;-22,8973151;3,30456E+11;Sampaio
RUA DR. MANOEL COTRIM 195;60011;RIO DE JANEIRO;8;85;JACAR?;1112;SENAI;20961040;-43,258516;-22,8973151;3,30456E+11;Sampaio
RUA DR. MIGUEL VIEIRA FERREIRA 392;60011;RIO DE JANEIRO;21;443;RAMOS;1791;ESCOLA MUNICIPAL JOAO BARBALHO;21060090;-43,2617426;-22,8563636;3,30456E+11;Ramos
RUA DR. MIGUEL VIEIRA FERREIRA 392;60011;RIO DE JANEIRO;21;453;RAMOS;1791;ESCOLA MUNICIPAL JOAO BARBALHO;21060090;-43,2617426;-22,8563636;3,30456E+11;Ramos
RUA DR. MIGUEL VIEIRA FERREIRA 392;60011;RIO DE JANEIRO;21;463;RAMOS;1791;ESCOLA MUNICIPAL JOAO BARBALHO;21060090;-43,2617426;-22,8563636;3,30456E+11;Ramos
RUA DR. MIGUEL VIEIRA FERREIRA 392;60011;RIO DE JANEIRO;21;385;RAMOS;1791;ESCOLA MUNICIPAL JOAO BARBALHO;21060090;-43,2617426;-22,8563636;3,30456E+11;Ramos
RUA DR. MIGUEL VIEIRA FERREIRA 392;60011;RIO DE JANEIRO;21;307;RAMOS;1791;ESCOLA MUNICIPAL JOAO BARBALHO;21060090;-43,2617426;-22,8563636;3,30456E+11;Ramos
RUA DR. MIGUEL VIEIRA FERREIRA 392;60011;RIO DE JANEIRO;21;308;RAMOS;1791;ESCOLA MUNICIPAL JOAO BARBALHO;21060090;-43,2617426;-22,8563636;3,30456E+11;Ramos
RUA DR. MIGUEL VIEIRA FERREIRA 646;60011;RIO DE JANEIRO;21;298;RAMOS;1775;COLEGIO CARDEAL LEME;21060090;-43,2609529;-22,8582703;3,30456E+11;Ramos
